,Label,clean_text,String,encoded_label
2006,positive,yaampun cantiikk sangat aslii angguunn,Yaampun cantiikk bangett aslii! Angguunn ??,1.0
2007,positive,username euum setuju sekaliii memang cantikan wow terbaik terpelihara hehe, <USERNAME> euum setuju sekaliii emang cantikan ini dari pada yang sebelumnya. Lebih WOW... ?? terbaik ?? terpelihara hehe,1.0
2008,positive,cantiik senyumnya maudy kusnaedi,"Cantiik, senyumnya mirip Maudy Kusnaedi",1.0
2009,positive,kisah jevin radhini rini saya jadi belajar 1 jodohmu jalannya saya ikuti dari saya nonton pas live the remix jevin bicara pacar nonton nunjuk radhini saya juga nonton pas jevin meluk radhini erat sangat backstage setelah lolos final kelihatan jevin anaknya gentle tulus penyayang allah maha pembolak hati mei 15 jevin radhini pacaran sept 15 jevin rini dipasangin the remix des 15 final the remix jan 16 jevin radhini putus feb 16 jevin rini pacaran april 16 jevin ngelamar rini feb 17 jevin rini tunangan mei 17 jevin rini nikah allah works in many ways allah s plan is better than our plan jevin yang dulunya berfikiran nikah umur 30 sangka umur 25 dalam pacaran 2 sudah ngajakin anak orang nikah ah happy wedding soundwave bahagia,"Dari kisah jevin radhini rini gue jd belajar 1 hal. ""Kalau memang jodohmu, maka akan ada saja jalanNya"". Gue kebetulan ngikutin dr awal. Gue nonton pas live the remix jevin ngomong 'itu pacar saya nonton' sambil nunjuk radhini. Gue jg nntn pas jevin meluk radhini erat bgt di backstage stlh lolos ke final. Keliatan jevin ini anaknya gentle, tulus dan penyayang. Tapi Allah maha pembolak-balik hati. Mei '15 jevin radhini pcrn, sept '15 jevin rini dipasangin the remix, Des '15 final the remix, jan '16 jevin radhini putus, feb '16 jevin rini pcrn, april '16 jevin ngelamar rini, feb '17 jevin rini tunangan, mei '17 jevin rini nikah. Allah works in many ways??. Allah's plan is better than our plan. Jevin yg dulunya berfikiran akan nikah umur 30, siapa sangka di umur 25 dan dlm waktu pcrn baru 2 bulan udah yakin ngajakin anak orang nikah. Ah, happy wedding soundwave. Bahagia selalu??",1.0
2010,positive,mengartikan jodoh bilang jodoh cantik lahir batin kalau tidak jodoh perpisahanlah terbaik,"Kalau kita bisa mengartikan jodoh,ini lah yang di bilang jodoh.cantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik..",1.0
2011,positive,pingkan ni suaranya enak sekali bindeng2 gimana begitu berciri khas saya merem dengar suaranya saya sudah langsung tauk,Pingkan ni suaranya enak banget.. bindeng2 gimana gt.. berciri khas.. ibarat gw merem denger suaranya gw udh langsung tauk,1.0
2012,positive,hatinya terbuat ya mbaa gigi berhati luarbiasanya saja sampai benci cobaa sebutin heternya mbaa kesalahan mba gigi lakukan duhh saja sukak sifatnyaaaaaaaaaaa,Hatinya terbuat dari apa ya .. Mbaa gigi yang berhati luarbiasanya ajah sampe di benci .. Cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan :'( duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa,1.0
2013,positive,suka sekali sekali nih ni artis tidak neko neko lahiran 1996,"Suka banget banget nih sama ni artis, gak neko neko, ternyata masih lahiran 1996 ??????",1.0
2014,positive,alhamdulillahhh ngepost ayangnya ibel biarin deh damai seisi dunia masing2 sudah pasangan tidak lagi bilang ibel pho happy b day ibel,"alhamdulillahhh... ada juga yang ngepost ayangnya Ibel.... biarin deh damai seisi dunia.... masing2 sdh punya pasangan, jadi engga ada lg yang bilang Ibel PHO.... Happy b""day Ibel",1.0
2015,positive,kakaknya murid2ku masih ajar sekolah internasional mihil anaknya cantik2 si bapak ramah sangat sepupunya sekolah yang yang uang masuknya saja 70 jtan lebih siswa tidak tahu sekarang berapa,"Ini kakaknya murid2ku waktu msh ngajar di sekolah internasional mihil. Anaknya cantik2 dan si ibu dan bpk ramah dan baik bngt. Seluruh sepupunya di sekolah yg sama, yg uang masuknya aja 70 jtan lbh/siswa. G tau skrg brp.",1.0
2016,positive,username ka bella sholehah penghasilan cantik allah kasih jodoh," <USERNAME> justru karena ka bella sholehah, punya penghasilan sendiri, dan cantik jadi Allah mau kasih jodoh yang lebih baik lagi..",1.0
2017,positive,mbak bela nikahnya berdasarkan dasar agama mbak yang diutamakan ya biar laki2nya dapat yang laki2 yang kaya raya yang nikahin mbak,"Mbak bela, nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya. Biar laki2nya dpt yg baik. Saya yakin banyak laki2 yg baik dan kaya raya yg mau nikahin mbak",1.0
2018,positive,duh geulis kitu ditinggal yang duuuhhhh hahaha jodohnya allah kasih yang teeeh,Duh geulis kitu ditinggal sama yg 'itu' duuuhhhh hahaha jodohnya pasti Allah kasih yg lebih baik Teeeh ??,1.0
2019,positive,bu ameeel sudah tidak bank kangen bu amel yang cantik ramah ama kangen tentengannya hihiii tanya si mba bu amelnya pindah rumah lagi hamil sehat2 yaa bu amel salam annabel,"Bu Ameeel.... udah lama ga ke bank,kangen bu Amel yg cantik,ramah,baik ama kangen tentengannya hihiii ????. Nanya si mba bu Amelnya pindah rumah dan lg hamil. Sehat2 yaa bu Amel,salam buat Annabel",1.0
2020,positive,ambil positifnya saja mbak oma nani menjalankan mbak bilang gimana tidak oma langsung cerai sudah pilihan hidup gimana didoakan semoga langgeng menikah ibadah heheu username,"Ambil positifnya aja mbak toh oma nani yang menjalankan, mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu  <USERNAME>",1.0
2021,positive,alesha arti namanya dilindungi allah aamiin yra ya nak,"Alesha arti namanya : Yang dilindungi Allah....aamiin yra, ya nak....",1.0
2022,positive,semoga anak nya besok pas bangun langsung jadi dewasa biar jodoh gedenya nanti cakap kek kakaknya fahri,Semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya???? pasti gedenya ntar sama cakep kek kakaknya Fahri..,1.0
2023,positive,min minta doanya juga mudahan dilancarkan selamat melahirkan mei aamiin,min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini. Aamiin,1.0
2024,positive,waaah hamil cantik cew kali yeee debay nya,"Waaah.... Hamil Malah makin cantik, cew kali yeee debay nya.... ??",1.0
2025,positive,mba acha cantik sekali sekali sekali calon yang belum di kasih momongan sama allah semoga segerakan ya,mba acha cantik banget banget banget !! buat calon ibu yg blm d kasih momongan sm Allah smoga di segerakan ya ??,1.0
2026,positive,gemulai nya momo bak putri keraton jawa semoga bersatu nya maut yang memisah gbu,"Gemulai'nya Momo,, Bak Putri keraton Jawa,,, semoga bersatu selama'nya dan cuma Maut yg memisah'kan,, Gbu...",1.0
2027,positive,berasa kaya manggung kartu keluarga username semoga lancar cepat momongan biar princess momo tidak prince,Berasa kaya mau manggung kk  <USERNAME> ?? semoga lancar dan cepat punya momongan biar Ada Princess Kecil MoMo atau gak prince ??,1.0
2028,positive,waaahhh sama dokter sigit ya dokter the best sekali sekali humble orgnya recomend sekali yang program kehamilan,"waaahhh sm dokter sigit ya, ini dokter the best banget, baik banget, humble orgnya, recomend banget buat yg mau program dan kehamilan ??",1.0
2029,positive,ashanti bunda the best selalu belain support anaknya mskipun bukan anak kndung,"Ashanti bunda the best, Slalu belain/support anaknya. Mskipun bkn ank kndung??",1.0
2030,positive,semua orang berhak apapun yang suka tidak mrugikan ornglain aurel dandan natural hak aurel pintar sekali dandannya kliatan cantiiik sekali,Smua orng berhak untuk melakukan apapun yg mereka suka.. Asal g mrugikan dirinya ataupun ornglain.. Mau aurel dandan berlebihan atau natural itu hak dia.. Apalagi aurel pinter banget dandannya.. Kliatan cantiiik banget.. ????,1.0
2031,positive,beruntung si aurel dapat sambung kaya ashanti username,Beruntung si aurel dpt ibu sambung kaya ashanti .  <USERNAME>,1.0
2032,positive,salut ma bunda username mskipun sambung tetapi sellu jadi orang yang plingbdpan mmbela aurel n azriel dari pra hatters,salut ma bunda  <USERNAME> .. mskipun ibu sambung.. tpi sellu jdi org yg plingbdpan mmbela aurel n azriel dri pra hatters..,1.0
2033,positive,keren ya ashanty segitu sayangnya anak nya anak kandung kandung saja belum orang hatinya kek bidadari tv tv beruntung sekali aurel azriel tiri,"Keren ya ashanty segitu sayangnya sama anak nya(padahal bukan anak kandung), yang ibu kandung aja blm tentu begitu. Ini orang hatinya kek bidadari di tv tv. Beruntung banget itu aurel azriel punya ibu tiri macam dia",1.0
2034,positive,salut bunda username selalu yang trdpan melindungi anak yh mngalahin kandung sendiri yang cuma diam ajj bt aurel bapak yang salah pada dya juga manusia ciptaan allah kalau dya lebih sgla yh dari yang suka nyinyiir masalah pnampilan berarti deh nasib tuuh orang tidak bisa seperti aurel yang lebih baek n bagus dari yang nyinyiiir,"Salut buat Bunda  <USERNAME> slalu yg trdpan melindungi ank""yh...mngalahin ibu kandung sndri yg cma Diam ajj...bt aurel pa yg slah pd dya jga Manusia ciptaan Allah klau pun Dya lbh sgla yh dri yg suka nyinyiir mslh pnampilan brarti dh nasib tuuh orang g bsa sprti Aurel yg lbh baek n bgs dri yg nyinyiiir..",1.0
2035,positive,tiri terhebat nanti palingan kalau sudah 20an perawatan sekarang masih muda kasihan kalau paksa perawatan cuma ya tutup mata tutup kuping sekarang mah,Ibu tiri terhebat..... Ntr palingan klo dah 20an dia baru perawatan .skrg msh muda kasian klo di paksa perawatan .cm ya paling tutup mata tutup kuping skrg mah,1.0
2036,positive,username aurel cantik tahu liat asli nya orang sirik yang menjelek jelekannya muka tente cantik muda aurel aurel difoto nampak putib bilangnya suntik putih hitam dibilang tidak ra," <USERNAME> aurel itu cantik tau. Pernah liat asli nya kok. Org sirik itu yg menjelek jelekannya. Padahal muka sendiri belum tente lebih cantik dan muda daripada aurel. aurel difoto nampak putib bilangnya suntik putih, kelihatan hitam dibilang gk bisa ra",1.0
2037,positive,username astagfirullah mbak tolong ucapannya dijaga ya allah menciptakan manusia sempurna mbak ngomongnya mirip begitu aurel cantik wajar manusia kekurangannya mbak ashanti wajar belain anaknya caper ya mbak sia," <USERNAME> Astagfirullah... Mbak tolong ucapannya dijaga ya, ALLAH menciptakan manusia dengan sempurna, kok mbak ngomongnya kayak gitu. Aurel cantik kok, wajar manusia ada kekurangannya. Dan mbak Ashanti wajar belain anaknya, bukan caper ya mbak, sia",1.0
2038,positive,aurel perempuan hebat sangat kejadian zaman pipi mimi nya di depan mata tidak anak bisa strong seperti yang nyinyir iri karena aurel bisa keluarga bahagia seperti sekarang yang bilang bundanya ash lebay belum anak hati2 sayang kamu juga perempuan jadi bayangin anakmu yang jadi korban bully,"aurel itu perempuan hebat, ingat bgt kejadian zaman pipi mimi ny & dilihat didepan mata dia sendiri. Ga semua anak bs strong kyk dia. Yg nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg. Yg blg bundanya Ash lebay, mungkin blm punya anak. Hati2 sayang..km jg perempuan, nanti bakal jd ibu. Bayangin anakmu yg jd korban bully ??",1.0
2039,positive,ganteng kalau tidak salah managernya semoga di lancarkan yaa,Ganteng... Ini klo ga salah managernya.. semoga d lancarkan yaa..,1.0
2040,positive,mukanya insya allah jodoh dunia akhirat mbk username amiiii,"Mukanya mirip ,,,insya Allah jodoh dunia akhirat mbk  <USERNAME> amiiii",1.0
2041,positive,cantik banggeett ya kak depe tidak kelihatan loh kalau dia nikah masih gadis wajah nya cantik semoga lancar h kak depe bahagia dunia akhirat aammiinnn,Cantik banggeett ya kak depe.. ???? gk keliatan loh klo dy pernah nikah.. seperti msh gadis wajah nya.. cantik ???????????? semoga lancar sampai hari H kak depe.. bahagia dunia akhirat aammiinnn ??,1.0
2042,positive,dadddd semoga datang yaaa papa papa diluar semoga sehat saksi anak anaknya menikah aamiin,Dadddd :( Semoga bisa dateng yaaa & untuk papa-papa diluar sana. Semoga sehat selalu & bisa menjadi saksi anak-anaknya saat menikah. AAMIIN!????,1.0
2043,positive,semoga dilancarkan nikahnya ayahnya lekas ditemukan sehat apapun,Semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun :),1.0
2044,positive,semoga saja nikahannya lancar y mb jangan berlarut sedih kalau tirinya tidak yang kandung sj alasan anak kandung melarang sj sudah balikkan istri pertamanya kalau sibapak berrti cerita yaa,Semoga aja nikahannya lancar y mb. Jgn berlarut sedih kl bapak tirinya gak datang yg penting bapak kandung datang. Mungkin sj ada alasan anak kandung dari bapak tersebut melarang. Mungkin sj bapak itu udah balikan sama istri pertamanya. Dan kl sibapak datang itu berrti akan mengingatkan cerita lama. Mungkin yaa..,1.0
2045,positive,yea polisinya pintar hahahaha langsung belok sim nembak gatau rambu2 surat perintah yaelah kamu pikir rumah kamu digeledah,"Yea pak polisinya pinter hahahaha.. langsung belok, SIM nembak, gatau rambu2. Malah minta surat perintah yaelah lu pikir rumah lu mau digeledah ??",1.0
2046,positive,nikah baguass deh semoga kelak jadi keluarga yang samawa,Ini mau nikah lagi baguass deh smoga kelak jd kluarga yg samawa,1.0
2047,positive,lucu suaranya kak abbey cantik mirip orang nya terharu,Lucu.... suaranya kak abbey cantik kayak orang nya.... ?????????????? terharu....,1.0
2048,positive,ketemu mba artika sari disesemall jakarta ampunnn ayunee semampai murah senyummm cakap pisan,Pernah ketemu sama mba artika sari disesemall di Jakarta...ampunnn ayunee...mana semampai....murah senyummm....cakep pisan lah,1.0
2049,positive,benar pepatah yess buah jatuh tidak pohon nya cantik nya dapat mama_nya suara bagus pintar nyanyi darah seni papa nya calon generasi hebat,"Bener kata pepatah Yess, Buah Jatuh gak Jauh dari PohoN nya... Cantik Nya dapet dari Mama_Nya, Suara Bagus dan Pinter nyanyi dari darah seni Papa Nya.. #calon generasi hebat di masa depan",1.0
2050,positive,bahagianya anak cantik berbakat bersyukur benar titipan indah,"Bahagianya punya anak cantik berbakat, bersyukur bnr dapat titipan demikian indah",1.0
2051,positive,semoga kesehatan rezeki yang berlimpaah,Semoga di berikan kesehatan dan rezeki yg berlimpaah pak ??,1.0
2052,positive,semoga sehat dimurahkan rejekinya ya,Semoga selalu sehat dan dimurahkan rejekinya ya Pak,1.0
2053,positive,pria setia pekerja keras tidak malu pilih pilih cari nafkah kebalikan beda sangat kenal mentang2 ganteng pilih nganggur ketimbang jadi ojol sudah begitu istri diselingkuhin kalau maunya,"Pria setia, pekerja keras tdk malu pilih-pilih cari nafkah sangat sedikit sekali yang banyak kebalikan..beda bgt sama seseorang yang kenal. Mentang2 ganteng, milih nganggur ketimbang jd ojol. Udh gitu istri diselingkuhin lagi. Baik kalo ada maunya ????",1.0
2054,positive,doa istri anak menyertaimu bang lelaki yang bertanggung karena kalau laki2 tanggung otomatis sayang dengan anak istri beda dengan sayang yang bertanggung,"Doa istri dan anak menyertaimu bang... lelaki yg bertanggung jawab itu sangat PERLU, karna kalo laki2 tanggung jawab otomatis dia akan sayang dgn anak dan istri. Beda dgn sayang yg belum tentu bertanggung jawab ??????",1.0
2055,positive,ya allah bahagia tidak dengan yang mewah sesederhana saja deh bahagia komunikasi dengan keluarga,Ya Allah bahagia itu gak harus dgn cara yg mewah sesederhana begini aj deh bahagia bisa komunikasi dgn keluarga ??,1.0
2056,positive,mencari rejeki untuk keluarganya yang tidak berkenan tolong kekerasan,"Mereka hanya mencari rejeki utk keluarganya, kalau ada yg merasa tdk berkenan tolong jangan menggunakan kekerasan",1.0
2057,positive,salut banting tulang menghidupi keluarga yang duduk bangku empuk pakai ac merampok yang pilih rakyat jelata,"Salut sekali Banting tulang demi menghidupi keluarga.yg duduk di bangku empuk,pakai AC Malah merampok.yg milih rakyat jelata lagi",1.0
2058,positive,amin semoga lancarkan n mudahkan rejeki nya jadi ingat suami saya juga gojek sering nlp nanyain anak istri nya sudah makan belum padahal mungkin sempet makan tidak hujan2an n panas2an tetapi tidak penh mengeluh menyempatkan komunikasi n tetap keep in touch sela2 kesibukannya bangga n tetap berjuang y ms gojek karena anak n istri mendoakan yang terbaik,"Amin, smg selalu di lancarkan n di mudahkan rejeki nya.. jd inget waktu suami sy jg gojek dulu, srg nlp nanyain anak istri nya udah mkn atau blm.. pdhl mgkn dia sendiri entah sempet mkn atau ngga, walaupun hujan2an n panas2an tp ga penh mengeluh.. selalu menyempatkan komunikasi n ttp keep in touch di sela2 kesibukannya. Bangga n ttp berjuang y ms gojek krn anak n istri selalu mendoakan yg terbaik..",1.0
2059,positive,respect istri n anak2 nya yang menunggu sabar dirumah insya allah allah swt menjaga nya,"Respect dengan istri n anak2 nya yg menunggu dengan sabar dirumah insya Allah ,Allah swt selalu menjaga nya.",1.0
2060,positive,laki laki benar berjuang unt anak istri membahagiakan istri insyaallah dunia rejeki yang tidak disangka sangka akherat surga kelak amin,"Laki-laki yang beneran berjuang unt anak istri, membahagiakan istri insyaallah di dunia mendapat rejeki yg ga disangka-sangka di akherat akan ada surga kelak amiin",1.0
2061,positive,bangga suami yang istri disela apapun profesimu kaulah juaranya sehat gojek semoga lacar rejekimu amiiin,"Bangga sama suami yg selalu ingat istri disela waktunya, apapun profesimu... Kaulah juaranya. Sehat terus pak gojek, semoga lacar rejekimu. Amiiin....",1.0
2062,positive,apaoun pekerjaannya yang halal u tuk menafkahi keluarga semangat,Apaoun pekerjaannya yg penting halal u tuk menafkahi keluarga ... Semangat pak,1.0
2063,positive,gojek mayoritas pegangguran tidak kerja terus putus asaa tibatiba lapangan pekerjaan tidak pakai ijasah sungguh lapangan kerja membantu,Gojek itu mayoritas pegangguran yang lama gak kerja trus hampir putus asaa tapi tibatiba ada lapangan pekerjaan yang gak harus pake ijasah terakhir.. ini sungguh lapangan kerja yang sangat membantu sekali menurut saya ??,1.0
2064,positive,username aslinya cantik ayu loh mbak karena bertemu langsung sesembaknya ramah sombong mantan2 yang hhe maaf nimbrung kalau makeup senatural karena sesembaknya menonjolkan wa," <USERNAME> aslinya cantik dan ayu loh mbak krn aku sudah bertemu langsung juga sesembaknya sangat ramah tidak sombong seperti mantan2 yg lain hhe maaf ikut nimbrung ,kalo makeup dibuat senatural mungkin krn sesembaknya memang mau menonjolkan wa",1.0
2065,positive,username suami seumuran mba tuaan alhamdulillah suami tidak kekanak kanakan hehe," <USERNAME> suami saya seumuran sama saya mba, malah tuaan saya beberapa bulan tapi alhamdulillah suami saya gak kekanak kanakan hehe",1.0
2066,bullying,pesek nya kelihatan,Pesek nya keliatan,0.0
2067,bullying,amit2 kelakuan seperti begitu,amit2 kelakuan kyK gtu,0.0
2068,bullying,umrah jadikan ajang jalan jalan saja selesai umrah sudah deh peluk,Umrah hanya di jadikan ajang jalan jalan doang. Selesai umrah udh deh peluk sana sini lagi. 🙇,0.0
2069,bullying,sudah tidur brng tuh berapa rnde tuh ups iya kan puny pil y,Udh bobok brng tuh brp rnde tuh ups iy kn puny pil y,0.0
2070,bullying,kawin eeh nikahnya cicip sani semoga dapat yang serius ya mbak,"Kapan kawin eeh nikahnya,cicip sani sini, semoga dapet yg serius ya mbak",0.0
2071,bullying,pelakor jahanam,PELAKOR JAHANAM,0.0
2072,bullying,sekarang jaman now muhrim or gha sikat yu hahaa saja yu sikap manis dalam eh gha tahu lebih sadis lebih gtuan saja hahaa sok suci kdg dari gha suci ahahha,Skrg jaman now..mau muhrim or gha..sikat saja yu..hahaa...sama aja kan yu...sikap manis luar dlm.eh gha tau..lbh sadis..lbh baik gtuan aja..hahaa..mau sok suci tapi kdg dri gha suci...ahahha...,0.0
2073,bullying,ayu kegatelan pulang umroh ko begitu,ayu kegatelan pulang umroh ko gitu,0.0
2074,bullying,murahannnn anjinggg gatau,Murahannnn anjinggg gatau diri,0.0
2075,bullying,lonte binal,LONTE. BINAL,0.0
2076,bullying,pelakor sok imut,PELAKOR SOK IMUT,0.0
2077,bullying,dasar kaki tangan iblis alias setan,Dasar kamu kaki tangan iblis alias setan,0.0
2078,bullying,jijik sekali,jijik banget,0.0
2079,bullying,ssseett sudah kaya lonte parung,Ssseett dah kaya lonte parung,0.0
2080,bullying,tampang dajjal iblis gigi taringnya menyeringai menyedot air mani perjaka kasur kelak neraka memek si pelacur jalang depok disodok besi panas membara,Tampang dajjal iblis yang gigi taringnya menyeringai siap menyedot air mani perjaka di kasur kelak di Neraka memek si pelacur Jalang depok akan disodok besi panas membara,0.0
2081,bullying,tampang artis alay norak,Tampang artis alay dan norak!!,0.0
2082,bullying,sok cantik kamu najiss,sok cantik lu najiss,0.0
2083,bullying,muna kamu tuir sok suci kamu tuir jijik liat kamu,muna lu tuir..!! Sok suci lu tuir!! Jijik liat lu,0.0
2084,bullying,diiiihhhh jangan sok cantik deh kalau cuma bisa ambil n perebut suami orang,Diiiihhhh jgn sok cantik deh kalo cm bsa ngambil n jadi perebut suami org,0.0
2085,bullying,woi pelacur anjing,woi pelacur anjing,0.0
2086,bullying,pelacur iya pelakor iya,"pelacur iya, pelakor juga iya",0.0
2087,bullying,dasar perusak rumah tangga orang perebut kebahagiaan orang,"Dasar PERUSAK RUMAH TANGGA ORANG, perebut kebahagiaan orang lain",0.0
2088,bullying,jijik sumpah liat muka ayu,jijik sumpah liat muka ayu,0.0
2089,bullying,norak,norak,0.0
2090,bullying,muka setan,muka setan,0.0
2091,bullying,kaka kamu lahiran nikah yang biayain bodoh kamu pasang behel dan lain lain yang bye bodoh mami ada buktinya di rumpi kamu bilang cuma emak elu yang di biayain pikir kamu bukti mami sudah kasih bukti dari dulu kamu saja yang tidak sadar p memang kamu tidak ada otaknya kali,kaka lu lahiran nikah siapa yg biayain bego lu psg behel dll siapa yg bye bego mami ad buktinya d rumpi lu blg cm emak elu yg d biayain pikir lu minta bukti mami udh ksh bukti dr dlu lu aj yg gk sadar p emg lu gk ad otaknya kli.,0.0
2092,bullying,kasihan sangat sorakin baik baik kamu tombak orang orang pulang pulang intropeksi woy nyampah saja tv,Kasian bgt di sorakin terus... bae bae lo di tombak org org 😀 pulang pulang intropeksi woy... nyampah aja di tv,0.0
2093,bullying,hadiedewi iyaaa gendut n leher double chin disorakin ama yang nonton,@hadiedewi iyaaa gendut n leher double chin.... disorakin ama yg nonton😂😂,0.0
2094,bullying,kerjaanx klarifikasi saja baru kalau bicara tidak sekali artikulasix kamu bicara seperti kumur2 kalau bicara itu yang mel baru pipimu tembem sekali diliat kalau tv kentara sekali muka kamu itu aslix jahat munafik pantes saja kamu itu dibenci auntymu,"Kerjaanx cuma klarifikasi doang bru klo sementara ngomong nggak jelas banget artikulasix, km ngomong kyak kumur2. Klo ngomong it yg jelas mel, bru pipimu tembem banget diliat klo di tv. Kentara banget muka km it aslix jahat & munafik pantes aja km it dibenci oleh auntymu 😛😛😛",0.0
2095,bullying,nabel257 yaxh kaka ko percaya si rosameldianti_ tidak peduli kak uang masuk panasan endorsean tetangga sebelah terima saja tidak dicek meldi saja biang kerok lari tanggungjwab endorsean tidak sanggup ganti kak,@nabel257 yaxh kaka ko percaya si. @rosameldianti_ ini ga peduli kak yang penting uang masuk apalagi dia panasan endorsean sama tetangga sebelah asal trima aja ga dicek. Meldi aja biang kerok masalah lari dari tanggungjwab apalagi endorsean. Ga bakal sanggup dia ganti kak,0.0
2096,bullying,meldi_roseloper najis hahahajahahaja,@meldi_roseloper najis hahahajahahaja,0.0
2097,bullying,mukanya teteuuuuppp kaya taikkk kebooo,Mukanya...teteuuuuppp...kaya taikkk kebooo,0.0
2098,bullying,artis gadungan, Artis gadungan,0.0
2099,bullying,hahhaha kasihan sudah undang rumpi_ttv hanya sorakin ama penonton saja pengen artis kaga ya allah saya terbahak-bahak so hard liat ni babi rosameldianti_,Hahhaha kesian dah di undang di @rumpi_ttv cuman buat di sorakin ama penonton doang 🤣🤣🤣🤣 pengen jadi artis kaga kesampaian ya allah gw ngakak so hard liat ni babi tadi 🐷 @rosameldianti_,0.0
2100,bullying,haha kasihan tampil di tv di permalukan sudah nyanyinya lipsing kabur musiknya nyala kejar wartawan bangga klasifikasi terbahak-bahak sampai ubun ubun,Haha kasian tampil d tv cuma buat d permalukan. Udah nyanyinya lipsing dia kabur musiknya masih nyala di kejar wartawan bangga padahal cuma klasifikasi. Ngakak smpe ke ubun ubun 😂,0.0
2101,bullying,kasihan live rumpik ditriakin haters hahaha haters sosmed saja noh dunia nyata kamu banyakk rejeki tidak ketuker mel selamat hidup dihantui haters,"Kasian live di rumpik ditriakin haters hahaha katanya haters ada di sosmed doang?noh dunia nyata lu lebih banyakk!! REJEKI GA KETUKER MEL,SELAMAT HIDUP DIHANTUI HATERS😛😜😜😜😜😜😜",0.0
2102,bullying,meldi_roseloper inggih emak lampir bidadari bantet,@meldi_roseloper inggih emak lampir🤣😂😂😂🤣bidadari bantet,0.0
2103,bullying,dasar muka comberan,Dasar muka comberan,0.0
2104,bullying,cari sensasi kamu mel,Cari sensasi lo mel😁😁😁,0.0
2105,bullying,kalau jadi saya sih malu ya masuk tv tetapi sorakin di usir iiiuuuhhhh artis kya begitu tetapi kamu tidak punya kaca dan tidak punya malu sih,Klo jd gw sih malu ya. Masuk tv tp di sorakin d usir iiiuuuhhhh... mana ada artis kya gtu. Tp lu ga pnya kaca dn ga pnya malu sih,0.0
2106,bullying,rosameldianti_ kasihan sekali hidup mu ndok acara live mala sorakin penont berharga lonte dari mu,"@rosameldianti_ kasihan banget hidup mu ndok datang ke acara live mala di sorakin sama penont, lebih berharga lonte dr pada diri mu",0.0
2107,bullying,aduuuuu sayang bangettt saya tidak datang mall cibubur saya pengen sekali lempar botol pas dia panggung mampus kamu tolak penonton,Aduuuuu sayang bangettt gw nggk dtg ke mall cibubur.... gw pengen banget lempar dengan botol pas dy di panggung 😭😭😭 MAMPUS LO DI TOLAK SAMA PENONTON 🤪🤪🤪🤪🤪🤪🤪,0.0
2108,bullying,wkwkkkkkk ni artis tadu yang dsorakn penonton nya y maluuuuuuuuuuu wkwkkk di tolak masyarakat tetapi nekad,Wkwkkkkkk ni artis td yg dsorakn penonton nya y😂maluuuuuuuuuuu wkwkkk d tolak masyarakat tp nekad,0.0
2109,bullying,meldi_roseloperhaluuu ngaca pakai kaca pakai air comberan haha,@meldi_roseloperhaluuu. Ngaca pake kaca. Jangan pke air comberan. Haha,0.0
2110,bullying,enak yaa disorakin haters kemarin kamu kalau haters ketemu kamu dunia nyata beda dunia maya saya liat tv saja kayaknya ya sadissss,Enak yaa disorakin haters 😂 kemarin kata lu kalo haters ketemu lu di dunia nyata beda sama di dunia maya. Gua liat di tv sama aja kayaknya ya bahkan lebih sadissss😂😂😂😂😂😂,0.0
2111,bullying,hahahahaha sorakin nih yeee mol coba kalau studio botol melayang mol security jadi aman muka nya,"Hahahahaha,,,,di sorakin nih yeee di mol... Coba kl di studio... Banyak botol melayang,,, di mol banyak security,,,jd aman muka ny😂",0.0
2112,bullying,bikin malu pendukung jokowi saja kamu cantik kaga,"BIKIN MALU PENDUKUNG JOKOWI AJA LOE ,CANTIK KAGA",0.0
2113,bullying,acara permalukan begitu saja bangga mel mel rosameldianti_,"Datang ke acara buat di permalukan gtu aja kok kamu bangga mel mel , 😂😂😂😂😂 @rosameldianti_",0.0
2114,bullying,semenjak mahluk muncul dijkarta untungnya saya jarang keragunan liat aneka jenis binatang mukanya selalu berubah ubah burung bangau pemakan bangke seperti ular ganti kulit,"Semenjak mahluk ini muncul dijkarta ada untungnya juga .secara gue jadi jarang keragunan liat aneka jenis binatang , soalnya mukanya slalu berubah ubah .ada mirip burung bangau pemakan bangke ..ada mirip kyk ular ganti kulit ..😂😂😂😂😂",0.0
2115,bullying,jadi bidadari abal2 saja bangga attitude tidak mencerminkan seorg bidadari,"Jd bidadari abal2 doang bangga, attitude gk mencerminkan seorg bidadari",0.0
