,Label,String,clean_text,encoded_label
1727,negative," <USERNAME> cara didik ortunya nagita bagus, makanya amat sangat heran dg balajaer, kan nagita yah yg dirugikan sm junjunganny.. Knp dia yg dibenci, bodoh bgt asli.",username didik ortunya nagita bagus heran dengan balajaer nagita yah yang dirugikan sama junjunganny kenapa yang dibenci bodoh sangat asli,0
1728,negative," <USERNAME> pdhl km lebih kampungan loh,pake kerudung tapi mulutnya cuihh..",username padahal kamu kampungan loh pakai kerudung mulutnya cuihh,0
1729,negative,Belajaer tuh apa ya? Hahahaha bela artis ampe sebegitunya... manusah2 begoh ????????,belajaer tuh ya hahahaha bela artis sampai sebegitunya manusah2 begoh,0
1730,negative," <USERNAME> iya banyak berarti mereka norak kampyuung, coba liat artis yang adem ayem liat isyana liat agnezmo liat mba liaaat..... jangan diliat aja coba di telaah deh, dikasih tau contoh artis yang better eh jawabannya begini ya cocok la",username iya norak kampyuung coba liat artis adem ayem liat isyana liat agnezmo liat mba liaaat diliat saja coba telaah deh dikasih tahu contoh artis better eh jawabannya ya cocok la,0
1731,negative," <USERNAME> gak usah sok jadi high class mba, liat komenmu sendiri, memang semua artis itu sama, beda2 mbak, ada yg suka curhat di ig, ada yg curhat ke temen ada yg curhat ke Tuhan.... ngak usah trus mulut situ maju dulu otaknya belakangan mikirnya, yg curh",username tidak sok high class mba liat komenmu artis beda2 mbak yang suka curhat ig yang curhat teman yang curhat tuhan tidak terus mulut situ maju otaknya mikirnya yang curh,0
1732,negative," <USERNAME> lah goblok amat, gak semua netizen yg kontra sm postingan si via ini bakajaer kali, mba/mas. Ih goblok kok dipiara. Lol",username goblok tidak netizen yang kontra sama postingan si via bakajaer kali mba mas ih goblok dipiara lol,0
1733,negative,Ini siapa sih emg artis? Ko artis indo bukan ny ngurus prestasi malah di sosmed ny beginian mulu isi nya jd jatoh nya kampungan,sih memang artis ko artis indo nya urus prestasi sosmed nya terus isi nya jadi jatuh nya kampungan,0
1734,negative," <USERNAME> baru itu aj kn y mba, apa lagi kaya agnes mo bnyk penghargaan ny tp g kampungan beda am yg ini",username saja kan y mba kaya agnes mau banyak penghargaan nya tetapi tidak kampungan beda am yang,0
1735,negative,Munafik bgt yg ngomong curhat di sosmed kampungan... Gua yakin elu juga kitu keleusss wkkwkww..... Mending mba via dia artis cantik bs nyanyi.. La elu pada? Lbh kampungan wkwkwkwkw!!!!,munafik sangat yang bicara curhat sosmed kampungan saya elu kitu keleusss wkkwkww mending mba via artis cantik bisa nyanyi la elu lebih kampungan wkwkwkwkw,0
1736,negative, <USERNAME>.wawan zzzzz emng ini artis ga punya tmn apa? Dikit dikit att hahaha lagi juga apa apa curhat di sosmed kampungan,username wawan zzzzz memang artis tidak teman sedikit sedikit att hahaha curhat sosmed kampungan,0
1737,negative,Lemes ya mulutnya. Berani lewat ststus udah gitu tulisannya sengaja biar ga kebaca takut kali di labrak. Mmmm artis masih kampungan sih ya jadi wajar lah ya ????????,lemas ya mulutnya berani ststus sudah begitu tulisannya sengaja biar tidak kebaca takut kali labrak mmmm artis kampungan sih ya wajar ya,0
1738,negative, <USERNAME> main main lah ke jawa timur.. Biar ga begok!!,username main main jawa timur biar tidak begok,0
1739,negative," <USERNAME> dia udah nunjukin karyanya, situ pny karya apa? Karya nyinyir hidupnya Via?? Tolol ??",username sudah nunjukin karyanya situ punya karya karya nyinyir hidupnya via tolol,0
1740,negative," <USERNAME> siapa bilang gw fansnya Via?? Duh nantangin gw nih org... anak tolol ank alay, jablay!",username bilang saya fansnya via duh nantangin saya nih orang anak tolol anak alay jablay,0
1741,negative, <USERNAME> yutub apaan ya mba? Aplikasi baru ya? Sy taunya youtube. Mba gak tau apa ya seseorg bs dpt penghasilan besar salah satunya dr youtube loh. Mreka jg di bayar apalagi klo bnyk yg ntn video mreka. Sekolah yg bener deh mba biar pinter. Generasi muda,username yutub ya mba aplikasi ya saya tahunya youtube mba tidak tahu ya seseorg bisa dapat penghasilan salah satunya dari youtube loh mereka juga bayar kalau banyak yang nonton video mereka sekolah yang benar deh mba biar pintar generasi muda,0
1742,negative,"gue suka gangerti deh yaa, kenapa kalo via vallen bikin status atau apalah itu disangkut pautin ama att mulu?? padahal att nya aja biasa aja.. Fansnya sih yg bikin jelek.. Orang kalo di sangkut pautin mulu jg lama-lama gerah kali..",saya suka gangerti deh yaa kalau via vallen bikin status apalah disangkut pautin ama att terus att nya saja saja fansnya sih yang bikin jelek orang kalau sangkut pautin terus juga gerah kali,0
1743,negative,Jujur aja ya ni org malah bagusan kaga oplas..ada tu foto dia sblm dn sesudah oplas..dioplas mukanya aneh...kyknya gagal oplasnya...,jujur saja ya ni orang bagusan kaga oplas itu foto sebelum dan oplas dioplas mukanya aneh kyknya gagal oplasnya,0
1744,negative,Noraaak abiiis... Baru kebeli emas az pamer aplg mainan berlian ciiinnnnn.... ??,noraaak abiiis kebeli emas az pamer apalagi mainan berlian ciiinnnnn,0
1745,negative,Before and after pasca oplas ga ngefek ya.. tetep jelek n serem mukanya..ahahahhaha..,before and after pasca oplas tidak ngefek ya tetap jelek n seram mukanya ahahahhaha,0
1746,negative,"Salfok ke mukanya, sumpah jelek... Oplas apaan model begitu... Failed!!!",salfok mukanya sumpah jelek oplas model failed,0
1747,negative,Norak bener. Kegaet penjahat baru rasa.,norak benar kegaet penjahat,0
1748,negative,"Najis..,apalagi d philipine biasa bgt kali,d sana aj bangga..jd perusak moral ko bangga..najis banget liatnya.ckp d sini aj komen ny,dia pngn ngetop lwt nitezerrre.....wkwkwk..ngarep laku",najis di philipine sangat kali di saja bangga jadi perusak moral ko bangga najis sekali liatnya cukup di saja komen nya ingin ngetop lewat nitezerrre wkwkwk mengharap laku,0
1749,negative,Yang gua bingung jujur kenapa media pada rebutan ngeliput ini orang. Kayaknya cuman net doang media informasi yang masih waras,saya bingung jujur media rebutan ngeliput orang kayaknya hanya net saja media informasi waras,0
1750,negative,"Bukankah Jedun yg ga becus jadi perempuan terhormat, ga becus jadi perempuan cerdas, ga becus jadi perempuan yg mencari suami sah bukan suami orang, ga becus jadi perempuan yg menghindari narkoba, ga becus jadi perempuan yg menjaga nama baik keluarga... semoga hanya ada satu perempuan yg kayak kamu di dunia ini ya Jedun",jedun yang tidak becus perempuan terhormat tidak becus perempuan cerdas tidak becus perempuan yang mencari suami sah suami orang tidak becus perempuan yang menghindari narkoba tidak becus perempuan yang menjaga nama keluarga semoga perempuan yang mirip dunia ya jedun,0
1751,negative,"cewe yg bgni yg hrsnya gosong jd abu aja di kebakaran pabrik yg lg viral kmrn tu. bnr2 slain ga brguna, gda otak.. cm modal ngangkang trs gebet laki org trs bangga.. btw klo emg instastory nya buat nyindir sesebini tua mah. ehhh at least biar ga becus jd prewi tp becus cuii jd emak. buktinya anak nya bejibun trs smua pro ke emaknya drpd bapaknya",cewek yang begini yang hrsnya gosong jadi abu saja kebakaran pabrik yang lagi viral kemarin itu bnr2 slain tidak brguna gda otak cuma modal ngangkang terus gebet laki orang terus bangga btw kalau memang instastory nya nyindir sesebini tua mah ehhh at least biar tidak becus jadi prewi tetapi becus cuii jadi emak buktinya anak nya bejibun terus semua pro emaknya daripada bapaknya,0
1752,negative,"Hahaha..kasian ya...gak becus jadi perem...harus ngerebut laki orang dulu biar dikata ""perempuan""? Dasar perempuan tak sadar diri ente cuy.",hahaha kasihan ya tidak becus perem ngerebut laki orang biar dikata perempuan dasar perempuan sadar anda cuy,0
1753,negative,Dasar artis abal abal enggk laku di layar kaca...udh Enggk ada duit kere Miskin..Jadi maen k dukun buat minta elmu pelet perebut suami org yg kaya...,dasar artis abal abal enggk laku layar kaca sudah enggk duit kere miskin main ke dukun elmu pelet perebut suami orang yang kaya,0
1754,negative,"ih dia kan paling becus makrum, paling becus ngrebut suami orang hehe????",ih becus makrum becus ngrebut suami orang hehe,0
1755,negative,Eeee si pelacur. Situ becus jd brempuan emang? Becus jadi sampah sih iya. Edeuuuuuh lonte lonte,eeee si pelacur situ becus jadi brempuan memang becus sampah sih iya edeuuuuuh lonte lonte,0
1756,negative,"Biarin,,,puas puasin mumpung deseu masih brasa muda. Ntar klo dah tua juga nyaho! Karma itu ada.",biarin puas puasin mumpung deseu berasa muda nanti kalau sudah tua nyaho karma,0
1757,negative,Dia ini punya anak perempuan lho. Ibu macam apa contohin jelek ke anaknya. Jauh dari kata BECUS ini perempuan. Amit amit...,anak perempuan lho contohin jelek anaknya becus perempuan amit amit,0
1758,negative,Kaya becus aja jd permpuan dia yng g becus jd perempuan ko sukanya sm laki orng heheh,kaya becus saja jadi permpuan yang tidak becus jadi perempuan ko sukanya sama laki orang heheh,0
1759,negative,Yg gk becus tuh loh jedun...hidup nya cuma bisanya ngerusak kbhgiaan org lain .mau hidup serba mewah tp g mau krja mlh morotin laki org..karma psti akn mnghampirimu????????,yang tidak becus tuh loh jedun hidup nya bisanya ngerusak kbhgiaan orang hidup serba mewah tetapi tidak kerja malah morotin laki orang karma pasti akan mnghampirimu,0
1760,negative,Gue gak suka sm ni orang. Idupnya kebanyakan ribut.,saya tidak suka sama ni orang idupnya kebanyakan ribut,0
1761,negative,"Yg nama ny plagiat ya plagiat, walaupun laku tp tetep ajah ciptaan dri hasil plagiat..wkwkwkwk gua mah ogah dwngerin ajah udh pngen muntah",yang nama nya plagiat ya plagiat laku tetapi tetap saja ciptaan dari hasil plagiat wkwkwkwk saya mah ogah dwngerin saja sudah ingin muntah,0
1762,negative,"Dasar plagiat semuanya, ga bisa kreatip.memalukab bgt",dasar plagiat tidak kreatip memalukab sangat,0
1763,negative,"Dan dengan begonya dia bilang ""apanya yang sama yaaa liriknya aja tentang percintaan gitu kok lagu saya"" bener2 tolol si ayu. Gapunya kuping apa y orang yg dipermasalahin nadanya ????????",begonya bilang apanya yaaa liriknya saja percintaan begitu lagu benar-benar tolol si ayu tidak punya kuping y orang yang dipermasalahin nadanya,0
1764,negative,Itu pacarnya anggel pietrs kali.... dan cowok itu juga masih bocah....  <USERNAME> yaelah jes.. terxta kelakuan mu sama aja sprti ayuting2 Hidupmu penuh dengan drama MURAHAN,pacarnya anggel pietrs kali cowok bocah username yaelah jes terxta kelakuan mu saja seperti ayuting2 hidupmu penuh drama murahan,0
1765,negative,"japok gateeel emang,uda jelas dia ada main sama si mamad,sampe"" si jessica dimusuhin,deddy corbuzier aja jijik sama si japok semenjak nagita diundang di hitam putih berarti nagita cerita di belakang panggung,itu aja sih menurut gue",japok gateeel memang sudah main si mamad sampai si jessica dimusuhin deddy corbuzier saja jijik si japok semenjak nagita diundang hitam putih nagita cerita panggung saja sih saya,0
1766,negative, <USERNAME> lebih memalukan anda buk ...ngomong pelakor emang ibuk udah pernah jadi pelakor ya kok bisa tau ayu pelakor wkwkwkwkwk. ..awas ibu nanti malah justru rumah tangga ibu yg dimasukin pelakor atau anaknya nanti jadi pelakor ..,username memalukan buk bicara pelakor memang ibuk sudah pelakor ya tahu ayu pelakor wkwkwkwkwk awas rumah tangga yang dimasukin pelakor anaknya pelakor,0
1767,negative,Wah itu Kerdus mulutnya busuk...jangan jangan sampah makanannya,kerdus mulutnya busuk sampah makanannya,0
1768,negative, <USERNAME> TAI loe di gedein bagus buat pupuk jngan bacot loe goblok !!! nih cewek knpa bawa2 suku ?,username tai kamu gedein bagus pupuk jangan bacot kamu goblok nih cewek kenapa bawa2 suku,0
1769,negative,LAH ELO ARTIS APAAN? PAPAN BLENYEK AJA BELAGU AMAT ARTIS APAAN KGA POPULER SAMA SEKALU HAHAHA,kamu artis papan blenyek saja belagu artis tidak populer sekalu hahaha,0
1770,negative,ANANG MUKA NYA KAYA BABIII GITU AJA DI DEMENIN JIJIKK,anang muka nya kaya babiii begitu saja demenin jijikk,0
1771,negative,"Kalau ga suka sama ayu ting ting ga usah separah itu dong ngejudge nya. Punya HATI dan OTAK kan? Dia juga manusia punya kekurangan dan juga punya kelebihan dan dia juga punya perasaan. Jadi jangan seenak nya menjudge orang seperti itu, kaya udah SEMPURNA AJA LO!  <USERNAME>",tidak suka ayu ting ting tidak separah ngejudge nya hati otak manusia kekurangan kelebihan perasaan seenak nya menjudge orang kaya sudah sempurna saja kamu username,0
1772,negative,"Ga pantes dipanggil ustad..org munafik ceramah sana sini org kelakuan sndr aja menzolimi istri sah nya dgn poligami diam2.kacian istri pertamanya,ga tw malu istri keduanya.. hadeh klo ada yg msh manggil dia bwt ceramah namanya bodo..",tidak pantes dipanggil ustad orang munafik ceramah orang kelakuan sndr saja menzolimi istri sah nya dengan poligami diam2 kacian istri pertamanya tidak tahu malu istri aduh kalau yang masih panggil buat ceramah namanya bodo,0
1773,negative,Biadab!! Klo nanti anak lo di bully.. Gue mampusin ya!!!,biadab kalau anak kamu bully saya mampusin ya,0
1774,negative,"Dasar ANJING tuh cowok bukan org, berani sama cowok biasa one by one jangan sama yg lemah, dasar yah cowok2 jaman skrg, casing doank cowok, nyali nya lebih2 dari banci",dasar anjing tuh cowok orang berani cowok one by one yang lemah dasar yah cowok2 jaman sekarang casing saja cowok nyali nya lebih2 banci,0
1775,negative," <USERNAME> iya kasian si micin?? padahal perusahan produk micin mengiklan kan kalo masak ""tambahkan micin biar tambah sedap"" netizen menyudutkan mecin seolah semua kebodohan orang yg punya gangguan jiwa ngemil micin??#justiceformicin",username iya kasihan si micin perusahan produk micin mengiklan kalau masak tambahkan micin biar sedap netizen menyudutkan mecin kebodohan orang yang gangguan jiwa ngemil micin justiceformicin,0
1776,negative,Wahh jngn2 ini Vidio lama...kok bajunya norak bngtt seorang ayuu...terlihat murahaan,wahh jngn2 vidio bajunya norak bngtt ayuu murahaan,0
1777,negative, <USERNAME> bego lo ya,username bodoh kamu ya,0
1778,negative,Editan banget itu. Ya ampun si mommy lambe kehabisan gosib ya buat si pelakor ?????????,editan sekali ya ampun si mommy lambe kehabisan gosib ya si pelakor,0
1779,negative,yah admin nya termasuk golongan pengonsumsi mecin dan pil pcc.. otak lu rusak min?,yah admin nya golongan pengonsumsi mecin pil pcc otak kamu rusak min,0
1780,negative,cuma org govlok yg prcya ayu slgkuh sma rafi.buktinya rafi sma gigi skrg baek2 aja..dan ktamu ayu itu pelakor?? SUAMI Siapa yg d rebut woyy?? skrg ayu punya suami?? fikir pke otak mkanya jgn kbanyakan micin kan jdi govlok,orang govlok yang prcya ayu slgkuh sma rafi buktinya rafi sma gigi sekarang baek2 saja ktamu ayu pelakor suami yang di rebut woyy sekarang ayu suami fikir pakai otak makanya jangan kbanyakan micin jadi govlok,0
1781,negative, <USERNAME> hoy barisan sakit hati ?? jijikk banget.. fans billy mah ALHAMDULILLAH bgt billy putus sama manusiaa buluk ituu... itu yg ditunggu lama2 akhiry putus juga.. dan sekarang kobil jg jijik sama ni orang :v,username hoy barisan sakit hati jijikk sekali fans billy mah alhamdulillah sangat billy putus manusiaa buluk ituu yang ditunggu lama2 akhiry putus kobil juga jijik ni orang v,0
1782,negative,"MBA  <USERNAME> KALAU KAMU GAK NGERASA CINLOK SAMA BABANG ANTHONY TERUS KALIAN AWALNYA KETEMU DIMANA SIH? DI SINET BOY KAN? ALAH NGAKU AJAAA. BERARTI KAN MBA DUMANG CINLOK, JANGAN SOK2 BILANG GAK CINLOK ITU NAMANYA PEMBODOHAN . WAJAR DONG NETIZEN BILANG RATU CINLOK KENYATAAN EMANG YA KAN? JANGAN MARAH .... RESIKO JADI ARTIS HAHAHHAA PINTER2 YA MBA KALAU MAU CARI ALASAN HAHAHAHAHA",mba username tidak merasa cinlok babang anthony ketemu di mana sih sinet boy alah ngaku ajaaa mba dumang cinlok sok2 bilang tidak cinlok namanya pembodohan wajar netizen bilang ratu cinlok kenyataan memang ya marah resiko artis hahahhaa pinter2 ya mba cari alasan hahahahaha,0
1783,negative," <USERNAME> Noh urus tu kuin lu, biar ga gatel nempel2 ama laki orng, masyarakat udh tau kali japok gundik janda gatel,udh kenyataan nya begtu KATANYA ANAK SHOLEHAH AGAMA NYA KUAT TAPI MATA KULIAH AGAMA CMA DPT 1,KATANYA AGAMA NYA KUAT TPI HAMIL DI LUAR",username noh urus itu kuin kamu biar tidak gatal nempel2 ama laki orang masyarakat sudah tahu kali japok gundik janda gatal sudah kenyataan nya begtu anak sholehah agama nya kuat mata kuliah agama cuma dapat 1 agama nya kuat tetapi hamil,0
1784,negative," <USERNAME> bilang tu sama kuin lu, jangan gesek grepe ama lakik orng, ga malu apa udh hamil di luar nikah, kegatelan amat jadi janda",username bilang itu kuin kamu gesek grepe ama lakik orang tidak malu sudah hamil nikah kegatelan janda,0
1785,negative," <USERNAME> please lo jangan bela pelakor,ini semua hukuman untuk si muljem karna uda tega recut suami sahabat sendiri,dia lagi menjalani sanksi sosialnya!! kenapa valakor mesti dibenci?? karna biar ga ada valakor"" lainnya di Indonesia,biar musnah sem",username please kamu bela pelakor hukuman si muljem karena sudah tega recut suami sahabat menjalani sanksi sosialnya valakor mesti dibenci karena biar tidak valakor indonesia biar musnah sem,0
1786,negative,"NAJIS. INI BARU MUAKK, MENJIJIKAN, PELAKOR. JIJIK",najis muakk menjijikan pelakor jijik,0
1787,negative,Semoga pelakor2 kena karma dan semoga dapat karma yg meninggalkan istrinya yg bwrjuang dg dia dr nol tp setelah sukses selingkuh dan sok jd penguasa ke istri ya..,semoga pelakor2 kena karma semoga karma yang meninggalkan istrinya yang bwrjuang dengan dari nol tetapi sukses selingkuh sok jadi penguasa istri ya,0
1788,negative,Sedih ya skrg ngamen di kawinan org .. mantan istri mahhhh naik pesawat jet .. bhay pelakor n botakbego ??????,sedih ya sekarang ngamen kawinan orang mantan istri mahhhh pesawat jet bhay pelakor n botakbego,0
1789,negative, <USERNAME> heeehh lo pelakornya yaaaakkk??? Ngapa lo jadi emosi??? Situuu kenal gw??? Kalo berani pake akun asli dong. Pantes pake akun bodong! Ngerebut laki orang juga diem2. ?????????? keceplosan yak pake aku bodong. Ngakak gueeee ?????????? lucu lo!,username heeehh kamu pelakornya yaaaakkk ngapa kamu emosi situuu kenal saya kalau berani pakai akun asli pantes pakai akun bodong ngerebut laki orang diem2 keceplosan yak pakai bodong terbahak-bahak gueeee lucu kamu,0
1790,negative,Wkwkwkwk udh gak laku lagi jd nyanyi dhajatan si lonte pelakor,wkwkwkwk sudah tidak laku jadi nyanyi dhajatan si lonte pelakor,0
1791,negative," <USERNAME> wakakak banyak lah cerita kyk gituu, buat pembelajaran aja.. jgn sampe ni swamik swamik lebih milih ke pelakor drpd istri pertama. Bakalan hancuuurr bookk ga bohong deh. Bakalan kere bakalan kismin bakalan nyungsep. Emang yg ngatur rezeki tu tuha",username wakakak cerita seperti gituu pembelajaran saja jangan sampai ni swamik swamik pilih pelakor daripada istri hancuuurr bookk tidak bohong deh kere kismin nyungsep memang yang ngatur rezeki itu tuha,0
1792,negative,Ini cwenya yg bego apa cwonya yg pinter ya ?! Emg lakinya kaya ?! Atau macho atau apa gitu plus nya ? Kayanya cuma jago gombal ?? atau maennya gesit ?! Ulala #ngakakabis,cwenya yang bodoh cwonya yang pintar ya memang lakinya kaya macho begitu plus nya kayaknya jago gombal maennya gesit ulala ngakakabis,0
1793,negative, <USERNAME> kamu itu yg bodoh! Ngapain keluarga depok komen org yg gak ada artinya lagi buat mereka??. ..cuma kalian aja yg hidupnya gak bahagia yg suka menghujat orang dan hidup artis ayu terlalu berpengaruh buat kamu!!. Emang dasar kamu benci ayu..klo,username yang bodoh ngapain keluarga depok komen orang yang tidak saja yang hidupnya tidak bahagia yang suka menghujat orang hidup artis ayu berpengaruh memang dasar benci ayu kalau,0
1794,negative, <USERNAME> saya mah lihat yg terlihat jelas.. bukan main prasangka kayak elu.elu itu haters kayak dukun...dukun titisan dajjal .. sok Pinter tapi otak kosong?????? sorry ye.. gue bala Nabi Muhammad yg percaya klo udh ditunjukkin 4 saksi Dan bukti.. klo,username mah lihat yang main prasangka mirip elu elu haters mirip dukun dukun titisan dajjal sok pintar otak kosong sorry ye saya bala nabi muhammad yang percaya kalau sudah ditunjukkin 4 saksi bukti kalau,0
1795,negative,Mata ku sepet baca koment fans ubul empang ..minggir woy bikin rusuh aja nih jaer amis jijik sumpah.soal enji sm cewek lain ttp aja bala jaer nyampah bikin ribut .,mata aku sepet baca koment fans ubul empang minggir woy bikin rusuh saja nih jaer amis jijik sumpah enji sama cewek tetap saja bala jaer nyampah bikin ribut,0
1796,negative,"Ini siapa sih si enji, hartis kah ? Males banget jijik laki model beginian mah gak ada tanggung jwbnya. Ayu bunting di tinggalin anak gak di akuin, skrg anak udh nongol bilqis cantek eh sampek bini nya ngeposting yg seolah enji kangen anaknya. Najonggg jijik betoll.. Dah deh min gak usah di bahas lagi laki macam begini, hartis aja bukan gak ada panutan yg bisa di ambil  <USERNAME>",sih si enji hartis kah males sekali jijik laki model mah tidak tanggung jwbnya ayu bunting tinggalin anak tidak akuin sekarang anak sudah nongol bilqis cantek eh sampek bini nya ngeposting yang enji kangen anaknya najonggg jijik betoll sudah deh min tidak bahas laki hartis saja tidak panutan yang ambil username,0
1797,negative," <USERNAME> bego nya lagi pede amat ngomong seolah yg dia bilang paling bener, padahal bukti aja kaga ada. Mau keliatan pinter jatohnya bego??",username bodoh nya pede bicara yang bilang benar bukti saja kaga kelihatan pintar jatohnya bodoh,0
1798,negative,Yang pada bilang enji ganteng bebas slingkuh bego kali. Ganteng pala lu bau menyan. Gada ganteng ganteng nya. Kebanyakan gaya kek mantan bini depok nya.,bilang enji ganteng bebas slingkuh bodoh kali ganteng pala kamu bau menyan tidak ada ganteng ganteng nya kebanyakan gaya kek mantan bini depok nya,0
1799,negative,"Sebenarnye cocok enji sama att, sama sama GATEEEEL hahah pantesan si tongtong dipertemukan dgn enji, udh hukum alam klw jodoh kita cerminan diri kita, nah si entong hrsnya bekaca dgn masa lalu biar sadar tp teryata otak 1 M tetep mau di pertahankan jd skrg mlh menjadi jadi guatelnye, sama aja kek enji, hah",sebenarnye cocok enji att gateeeel hahah pantas si tongtong dipertemukan dengan enji sudah hukum alam kalau jodoh cerminan si entong hrsnya bekaca dengan biar sadar tetapi teryata otak 1 m tetap pertahankan jadi sekarang malah guatelnye saja kek enji hah,0
1800,negative," <USERNAME> oalaahhh,, semakin banyak aja pelakor ?? laki nya jg kegatelan, tp namanya laki ibarat kucing di ksh ikan jaer gratis ya kga nolak wkwkkwkw",username oalaahhh saja pelakor laki nya juga kegatelan tetapi namanya laki kucing kasih ikan jaer gratis ya tidak tolak wkwkkwkw,0
1801,negative,"Begitulah laki2 ya sis, lebih suka pecun2 murahan, daripada prempuan baik2 berjilbab ato pintar. Enji2, kok downgrade sih? Dari pedangdut naik kelas prempuan berjilbab ehh milih sama pecun lagi.. jeleknya seleramu",laki2 ya sis suka pecun2 murahan prempuan baik2 berjilbab atau pintar enji2 downgrade sih pedangdut kelas prempuan berjilbab ehh pilih pecun jeleknya seleramu,0
1802,negative,Motorninja aj songong amat mba org yg punya mobil lamborgini aj biasa wae kok ????????,motorninja saja songong mba orang yang mobil lamborgini saja wae,0
1803,negative,GoBlOk ?????? gua nonton berkali≤ kaget juga ??,goblok saya nonton berkali kaget,0
1804,negative,"Ga usa pake anjing, babi!! ?????? kalo gw bls gitu wkwk",tidak usa pakai anjing babi kalau saya balas begitu wkwk,0
1805,negative,Oh ini toh yang kemaren TIDAK MENGHARGAI KARYA ORANG DAN SEENAKNYA BILANG JELEK BANGET... Aduh itu penganten perempuan nya KEKENYANGAN yah... Ampe kembung gitu perut nya... #pepuraLuGU,oh kemarin menghargai karya orang bilang jelek sekali aduh penganten perempuan nya kekenyangan yah sampai kembung begitu perut nya pepuralugu,0
1806,negative,"Dari awal percaya gimik Raffi gigi dn att...sehingga att peserta keluarga di hujad dn anak ny...di hujad ...semakin kesini penonton semakin di bodohin?? semakin publik tertuju mereka ??????yg kasihan para penghujad ....ga apa"" lah ayu ga ada di pesbukers biar dia ngeluarkn album"" baru single baru setelah para artis halan"" keluar nengri gimik"" apa lagi yoo",percaya gimik raffi gigi dan att att peserta keluarga hujad dan anak nya hujad kesini penonton bodohin publik yang kasihan penghujad tidak ayu tidak pesbukers biar ngeluarkn album single artis halan nengri gimik yoo,0
1807,negative,"Kalo bener gimmick, bodoh banget si ayu cuma demi rating n popularitas berani taruhin harga dirinya buat di nilai buruk oleh mata masyarakat ????",kalau benar gimmick bodoh sekali si ayu rating n popularitas berani taruhin harga nilai buruk mata masyarakat,0
1808,negative,Susah otaknya diemvang mah bikin rusuh dilapak orang,susah otaknya diemvang mah bikin rusuh dilapak orang,0
1809,negative,najiiisss kayak si mba dese ga gitu ajaaa. hahahahaha maling teriak maling. ngaca buuuuuk,najiiisss mirip si mba dese tidak begitu ajaaa hahahahaha maling teriak maling ngaca buuuuuk,0
1810,negative, <USERNAME> IYAK KAA HAHAHAHAH geli bgt gasih sama att ih kampung abis:(((,username iyak kaa hahahahah geli sangat gasih att ih kampung habis,0
1811,negative,"JOGETNYA BIKIN NGAKAKKK ANJIRRRR, KAMPUNGAN BANGET??????  <USERNAME>  <USERNAME>",jogetnya bikin ngakakkk anjirrrr kampungan sekali username username,0
1812,negative,Bagus la gue berarti ada otak gak kayak lu malu maluin mak lu aja tong akun asli di pake tu yg namanya bego!  <USERNAME>,bagus la saya otak tidak mirip kamu malu maluin mak kamu saja tong akun asli pakai itu yang namanya bodoh username,0
1813,negative,"Yg bego mah elu, ibu mana sih yg mau ngasih contoh buruk ke anaknya , pake mata lo, emg ada di dugem bawa anak , bego sih -_- jaman udah texas , dan gue jamin dijaman anaknya jga pasti udh lebih texas . Selagi ga ngerugiin lo yaudah . Sewot banget .",yang bodoh mah elu sih yang kasih contoh buruk anaknya pakai mata kamu memang dugem bawa anak bodoh sih _ jaman sudah texas saya jamin dijaman anaknya juga sudah texas selagi tidak ngerugiin kamu yaudah sewot sekali,0
1814,negative,"Si wanita jahiliyah.. Lesbi , skrg udh py pacar lg. Kasian anaknya. Kmrn di ksh bencana slnya dia tega misahin anak dr bapak nya, dia ktakutan anak nya masuk islam pdhl bp nya g prnh nuntut anaknya memeluk islam. Udh di ksh nikmat anak 3 org, msh aja begajulan.",si wanita jahiliyah lesbi sekarang sudah py pacar lagi kasihan anaknya kemarin kasih bencana slnya tega misahin anak dari nya ktakutan anak nya masuk islam padahal bp nya tidak pernah nuntut anaknya memeluk islam sudah kasih nikmat anak 3 orang masih saja begajulan,0
1815,negative, <USERNAME> gw tanya. Emang kador artis beneran? Komen lo tolol sumpah. Masa harus kenal dia buat nilai dia artis atau bukan. Hahaha semua org indo jg pasti setuju kalo kador bukan artis tp cuma celebgram dr kampung. Lo tau kan bedanya artis dg selebgra,username saya memang kador artis benar komen kamu tolol sumpah kenal nilai artis hahaha orang indo juga setuju kalau kador artis tetapi celebgram dari kampung kamu tahu bedanya artis dengan selebgra,0
1816,negative, <USERNAME> hahahaaaa trs gue tanya. Lo tolol? PAke nanya kador bencong atau ngga padahal blm kenal wkwkwkwkw. Eh semua org jg bisa nilai si kador bencong beneran dr gerak gerik melambay suara ngondek dan pake baju cewek begitu nyaman. Mana ada cowok tu,username hahahaaaa terus saya kamu tolol pakai tanya kador bencong tidak belum kenal wkwkwkwkw eh orang juga nilai si kador bencong benar dari gerak gerik melambay suara ngondek pakai baju cewek nyaman cowok itu,0
1817,negative," <USERNAME> maklumin shaaay... Fans gatis keras itu otaknya bebel, realita seperti apa jg ga bakalan dia terima... Seperti halnya nagita itu artis uda dr jaman dia kecil eh di bilang numpang tenar ke rapi mamad,pdhl kan yg jadiin si mamad gede y PH n",username maklumin shaaay fans gatis keras otaknya bebel realita juga tidak terima halnya nagita artis sudah dari jaman eh bilang numpang tenar rapi mamad padahal yang jadi si mamad gede y ph n,0
