,Label,String,clean_text,encoded_label
2522,bullying,"Ini ni orang bikin konten cuma nyinyir orang cuma bhas sana sini ""ngga ada konten lain napa? Yg lebih berfaedah yg bisa membangun negri ini bukan dengan sebagai pemecah belah bangsa.",ni orang bikin konten nyinyir orang bhas tidak konten kenapa yang berfaedah yang membangun negeri pemecah belah bangsa,0
2523,bullying,"ngakak,,numpang tenar doang,,",terbahak-bahak numpang tenar saja,0
2524,bullying,"Nyari duit emang susah, tp caranya gk gini juga, keliatan begonya wkwk",cari duit memang susah tetapi tidak gini kelihatan begonya wkwk,0
2525,bullying,KASIAAAAAN DEH LU GA DI GUBRIS SAMA PIHAK @risa_saraswatiBEDA KELAS SHAYAAANG KALO MAU CARI MASALAH. @risa_saraswati & @tim_jurnalrisa OTAK NYA LEBIH BERKUALITAS DARI PADA LU BEDUA.,kasiaaaaan deh kamu tidak gubris risa_saraswatibeda kelas shayaaang kalau cari risa_saraswati tim_jurnalrisa otak nya berkualitas kamu berdua,0
2526,bullying,Gg bermutuuuu bgt uweee okeh sip thank you bhaayyyu😂 gg ada faedah ny ini manusia,gg bermutuuuu sangat uweee baik sip thank you bhaayyyu gg faedah nya manusia,0
2527,bullying,"gimana ya rasanya jadi orangtua mereka, malu kali yak haha nyesel kali ngelahirin binatang macam itu",gimana ya orangtua malu kali yak haha menyesal kali ngelahirin binatang,0
2528,tidak bully,Cari endorsan obat pembesar penghasilan coba mbaknya 😂😂,cari endorsan obat pembesar penghasilan coba mbaknya,1
2529,bullying,"Emang dasar nih orang bikin kontek kagak ada faedahnya semua suka amat mbak mas ngegosip in orang, biar diundang ya diacara""tv kasihan katanya kayak, kayak apa mbk mas kayak sampah ya ngaca napa",memang dasar nih orang bikin kontek tidak faedahnya suka mbak mas gosip in orang biar diundang ya diacara tv kasihan mirip mirip mbk mas mirip sampah ya ngaca kenapa,0
2530,bullying,cari panggung,cari panggung,0
2531,bullying,Wwkwkkwk gpp guys mereka lg usaha keras. Tp sedih gak kak subcribernya segitu2 mulu? Kurang sampah mungkin kontennya?,wwkwkkwk tidak apa-apa guys lagi usaha keras tetapi sedih tidak kak subcribernya segitu2 terus sampah kontennya,0
2532,bullying,"Hebat loh mereka ini, konsisten. Konsisten ngeyel dan ng tau malunya. Wkwkwk. Setelah berepisode episode bikin video ttg jurnalrisa, dgn segala cara, mulai dr bilang bohong, bawa ustadz, bawa pengacara, nyebut pendukung jurnalrisa ng logis, terakhir di video ini katanya pendukung jurnalrisa pendendam. Lucunya ng di-julidin cuek ajah. Eh ujung2nya di video ini bilang ""klo mw pembuktian makanya collab!""",hebat loh konsisten konsisten ngeyel ng tahu malunya wkwkwk berepisode episode bikin video tentang jurnalrisa dengan dari bilang bohong bawa ustadz bawa pengacara nyebut pendukung jurnalrisa ng logis video pendukung jurnalrisa pendendam lucunya ng julidin cuek saja eh ujung2nya video bilang kalau mau pembuktian collab,0
2533,bullying,Dua orang pembohong yang ingin pansos dengan cara yang bodoh,orang pembohong pansos bodoh,0
2534,tidak bully,"Buat apah @risa_saraswati ngasih pembuktian k kalian gak perluu gak penting juga lah, masihh banyak urusan teh risa yg lebih berfaedah dr pd ngurusin orng lain 🙏🙏🙏",apa risa_saraswati kasih pembuktian ke tidak perluu tidak masihh urusan teh risa yang berfaedah dari pada ngurusin orang,1
2535,bullying,"istigfar ajadeh sama orng yg udah berkecukupan tp masih aja butuh adsense dengan pansos, ga ngeluarin karya tapi sensasi haha gara2 udah mulai tenggelem mulai ngebacot lagi deh pansosnya hihi, astagfirullah",istigfar ajadeh orang yang sudah berkecukupan tetapi saja butuh adsense pansos tidak ngeluarin karya sensasi haha gara2 sudah tenggelem ngebacot deh pansosnya hihi astagfirullah,0
2536,bullying,Mulut Sampah Masyarakat-__-,mulut sampah masyarakat __,0
2537,bullying,Dasar gapunya hati,dasar tidak punya hati,0
2538,bullying,"kalo mau bikin konten yang kreatif lah njing, semuanya aja lu jatohin nanti di ujung yang lu gibahin semua itu ngumpul terus kalian di tuntut karena pencemaran nama baik. boomerang goblok buat kalian",kalau bikin konten kreatif njing saja kamu jatohin ujung kamu gibahin ngumpul tuntut pencemaran nama boomerang goblok,0
2539,bullying,Najisss gua mau nntonnya jugaa,najisss saya nntonnya jugaa,0
2540,bullying,"Kalo teh Risa boong mah ngapain sampe ngeluarin buku smaa film,mikir punya otak kan?",kalau teh risa bohong mah ngapain sampai ngeluarin buku smaa film mikir otak,0
2541,tidak bully,Belajar jadi konten kreator yang baik dulu gih mbak nya sama Raditya Dika😏,belajar konten kreator gih mbak nya raditya dika,1
2542,bullying,Gembel,jelek,0
2543,bullying,Pansos kok bangga ewh,pansos bangga ewh,0
2544,bullying,Pensos hahah kayaa iriii nii diaa wkwk kasian amatt😆,pensos hahah kayaa iriii nii diaa wkwk kasihan amatt,0
2545,bullying,"REPORT AJA GUYS VIDEONYA DI YT, CUMA ACTING DAN NYIYIR DOANG DI VIDEONYA!!",report saja guys videonya yt acting nyiyir saja videonya,0
2546,bullying,enek banget najis wkwkk,enek sekali najis wkwkk,0
2547,bullying,Demi popularitas smpe merugikan pihak lain ckck #generasimicin,popularitas sampai merugikan ckck generasimicin,0
2548,bullying,Halah kontol,halah kontol,0
2549,bullying,"Jodoh emang yaa raja nyinyir dan ratu nyinyiirr, mau terkenal aja kudu nyinyir duluu mirisss anyingg",jodoh memang yaa raja nyinyir ratu nyinyiirr terkenal saja kudu nyinyir duluu mirisss anyingg,0
2550,bullying,"Hahahaha guoblok,abs bacot minta maaf,buang ludah lu jilat lagi",hahahaha guoblok abs bacot maaf buang ludah kamu jilat,0
2551,tidak bully,Tetap semangat cik gisel.. Gbu🙏,semangat cik gisel gbu,1
2552,tidak bully,"Nyesell we baca sampai akhir, mending td sampai tengah aja wkwkkw",nyesell we baca mending tadu saja wkwkkw,1
2553,bullying,"Besok klo gempi udh gede,baca caption mamanya ky gini. Auto ngamuk dia,klo ga di nasehati si wijen ga bakal dtg gitu?bucin amattt",besok kalau gempi sudah gede baca caption mamanya ky gini auto ngamuk kalau tidak nasehati si wijen tidak datang begitu bucin amattt,0
2554,bullying,Jijik maksimal,jijik maksimal,0
2555,bullying,Anak sekecil itu didandanin layaknya umur 25taun situ sehat @gisel_la,anak didandanin layaknya umur 25taun situ sehat gisel_la,0
2556,bullying,dasar gisela gk ad urat kemaluan,dasar gisela tidak ada urat kemaluan,0
2557,bullying,Sama anak gak usah di jelasin panjang lebar. Emang udah seharusnya seorang ibu kayak gt ke anaknya. Buat apa coba di pamerin ke netizen??,anak tidak jelasin lebar memang sudah mirip begitu anaknya coba pamerin netizen,0
2558,tidak bully,Uncle J sering2 yaa nasehatin mamah biar mamah makin sayang n care sama empi,uncle j sering2 yaa nasehatin mamah biar mamah sayang n care empi,1
2559,tidak bully,"Yaelah buk,itu udah kewajiban ibuk kalee",yaelah buk sudah kewajiban ibuk kali,1
2560,tidak bully,😍Kk Dan Gempi Zuksez Trus yha.,kartu keluarga gempi zuksez terus yha,1
2561,tidak bully,Ga pengen dibully tp captionnya suka mancing. Heran gak sih,tidak pengen dibully tetapi captionnya suka mancing heran tidak sih,1
2562,tidak bully,Mau trima ksih sama wijin aja juga pake bawa bawa anak aneh 🤣🤣🤣,terima kasih wijin saja pakai bawa bawa anak aneh,1
2563,tidak bully,Udah bagus diatas kalimatnya eeeee ada yg bikin kzl dibawah ewwww,sudah bagus diatas kalimatnya eeeee yang bikin kzl dibawah ewwww,1
2564,tidak bully,Itu dah bukan tugas lagi malah kewajiban sebagai seorang ibu..ngoyo kerja dan duit tidak akan bisa mengembalikan masa masa pertumbuhan anak mu...ingat kegandrungan jatuh cinta pada laki laki baru jangan sampai mengubah rasa dan tanggung jawab sebagai ibu untuk anak mu,sudah tugas kewajiban ngoyo kerja duit mengembalikan pertumbuhan anak mu kegandrungan jatuh cinta laki laki mengubah tanggung anak mu,1
2565,bullying,Puber ke 2 ni ye,puber 2 ni ye,0
2566,bullying,Enek gue.. baca akhirannya.. gitu amat🤣😂,enek saya baca akhirannya begitu,0
2567,tidak bully,Yg menarik itu justru baca komentar netijen yg lucu lucu 😂😂 hiburan bener deh 😂😂,yang menarik baca komentar netijen yang lucu lucu hiburan benar deh,1
2568,bullying,Bully trus yeh ampe sadar haha klrga yg utuh sbgai ibu hrus bnyk berkorban bukan tergantikn dg orang baru yg ingin numpang tenar doanh,bully terus yeh sampai sadar haha klrga yang utuh sebagai harus banyak berkorban tergantikn dengan orang yang numpang tenar doanh,0
2569,bullying,"Duh mbaknya.. Saya jd ikut gatel pgn koment dech! Gempi anaknya papa gading bukan sih @gisel_la !? Bpaknya siapa.. Yg di tag siapa 🙈 jaga perasaan dkit napa!! Itu caption jatuhnya bukan buat gempi, tapi intinya cm mau bilang trmaksih sm wijen aja. Abis ini dia nulis caption pnjg lebar lagi pasti buat netijen.. 😂😂😂",duh mbaknya jadi gatal ingin koment dech gempi anaknya papa gading sih gisel_la bpaknya yang tag jaga perasaan dkit kenapa caption jatuhnya gempi intinya cuma bilang trmaksih sama wijen saja habis nulis caption pnjg lebar netijen,0
2570,bullying,"Intinya bukan karena anak dia rela berangkat pagi2 ke airport, tapi karena nasehat pacarnya, yayayayaa",intinya anak rela berangkat pagi2 airport nasehat pacarnya yayayayaa,0
2571,tidak bully,caption curhat,caption curhat,1
2572,bullying,"Pengen muntah gw sm org satu ini, ga mutu... Abis sensasi mulu",pengen muntah saya sama orang tidak mutu habis sensasi terus,0
2573,bullying,"Halah, muak bgt asli",halah muak sangat asli,0
2574,tidak bully,Ngakak baca komen komennya :) terbully lagi kan 😂,terbahak-bahak baca komen komennya terbully,1
2575,bullying,Selalu mencari sensasi ni orang,mencari sensasi ni orang,0
2576,bullying,"Jd ini ucapan thanks bukan buat gempi tapi buat diri nya sendiri,team sama si ungle j okeh aku paham.. Hehehee",jadi ucapan terima kasih gempi nya team si ungle j baik paham hehehee,0
2577,bullying,Aku jijik,jijik,0
2578,bullying,Bucin,bucin,0
2579,tidak bully,Aduh gempi cantik bgt pakai baju dayak.. Tapi rok nya itu kebalik mom @gisel_la mestinya ngikatnya kebelakang 😁,aduh gempi cantik sangat pakai baju dayak rok nya kebalik mom gisel_la mestinya ngikatnya kebelakang,1
2580,bullying,"Alayy lu,, 🙄🙄",alayy kamu,0
2581,bullying,"Gatel amat yah gisel, @gadiiing pasti bisa dpat yg lebih baik dr gisel",gatal yah gisel gadiiing dpat yang dari gisel,0
2582,bullying,"Plisss dahh itu baru pacar baru looooo,sihh gempi butuh sosok papa bukan pacar mu looo",plisss dahh pacar looooo sihh gempi butuh sosok papa pacar mu looo,0
2583,tidak bully,Hiyahiyahiyaaaaaa. Gimana ya rasanya dibully netizen se indonesia raya 😂😂😂,hiyahiyahiyaaaaaa gimana ya dibully netizen indonesia raya,1
2584,tidak bully,Lucu❤️,lucu,1
2585,bullying,Ini janda kok makin kesini makin keliatan gak berkelas nya.. makin gak respect sama orang ini @gisel_la pake tag2 nama laki2 lain padahal gak ada hub nya dgn gempi.. saya dukung tim @gadiiingukt bahagia..,janda kesini kelihatan tidak berkelas nya tidak respect orang gisel_la pakai tag2 nama laki2 tidak hub nya dengan gempi dukung tim gadiiingukt bahagia,0
2586,bullying,"Omg ternyata gempi jd korban cinta mm ny,, tega sekali !!!",omg gempi jadi korban cinta mm nya tega,0
2587,tidak bully,"Papa gading yang Dateng juga terus gk terima kasih juga ya :) yang di tag juga bukan papa gading:""",papa gading datang tidak terima kasih ya tag papa gading,1
2588,bullying,Apa cuman gw yg auto jijiks banget ngeliat caption paling bawah ??? 😪,hanya saya yang auto jijiks sekali ngeliat caption,0
2589,bullying,Gatel deh ini jari ngliat sebutir wijen lengket sama onde2... Pokoknya auto nunggu KARMA.,gatal deh jari ngliat sebutir wijen lengket onde2 pokoknya auto nunggu karma,0
2590,tidak bully,Ajarin dong ko bisa move on secepat kilat?,ajarin ko move on secepat kilat,1
2591,tidak bully,Cantik banget gempitanya,cantik sekali gempitanya,1
2592,bullying,Dulu penuh pujian skg penuh hujatan ya gis 😆,penuh pujian skg penuh hujatan ya gis,0
2593,tidak bully,Gempi ini ank yg cerdas...tpi syg mamany blom ap2 sdh mmprknalkn lelaki lain..gmna psikis ankny trggu...,gempi anak yang cerdas tetapi sayang mamany belum ap2 sudah mmprknalkn lelaki bagaimana psikis ankny trggu,1
2594,bullying,Jijik sama caption lu @gisel_la,jijik caption kamu gisel_la,0
2595,tidak bully,"Salut buat mama Gisel, Tuhan Yesus memberkatimu selalu 🙏",salut mama gisel tuhan yesus memberkatimu,1
2596,tidak bully,Imut kali,imut kali,1
2597,tidak bully,Yg lain liat caption. Saya malah salfok sama ta'a (rok) nya Gempi yang terbalik pakainya. Hehehe... harusnya belahannya dibelakang itu. 😆😆😆,yang liat caption salfok ta a rok nya gempi terbalik pakainya hehehe belahannya di belakang,1
2598,tidak bully,Sayang gempi,sayang gempi,1
2599,bullying,Puber kedua🔥,puber,0
2600,bullying,"Pencitraan bgt, blg aj lsng pujian buat doi baru, gk ush bawa2 gempi",pencitraan sangat bilang saja lsng pujian doi tidak ush bawa2 gempi,0
2601,bullying,Yaaa... Namanya jg lg berbunga2 ya thank you Lah... Coba kalo ntar dah bosen jg di cere in 😂,yaaa namanya juga lagi berbunga2 ya thank you coba kalau nanti sudah bosan juga cere in,0
2602,bullying,Cerita perjuangannya rusakk karna sebuah ucapan buat si om wiji... hadeh😫😫,cerita perjuangannya rusakk karena ucapan si om wiji aduh,0
2603,bullying,Gem percaya lah.. itu ungkapan mama kamu senang punya pacar baru.. bukan karna butuh perjuangan bertemu dengan mu..,gem percaya ungkapan mama senang pacar karena butuh perjuangan bertemu mu,0
2604,bullying,"Lama2 eneq lihat @gisel_la lucu terimakasih kok sama pacar baru,mantan suami malah gak diucapkan,muak lht gaya mu ma @jaysforeal",lama2 eneq lihat gisel_la lucu terima kasih pacar mantan suami tidak muak lht gaya mu ma jaysforeal,0
2605,bullying,HAHAHAHAHA SUMPAH INGINKU BERKATA KASARRRRRRRRR HAAAAAHHHHH,hahahahaha sumpah inginku kasarrrrrrrrr haaaaahhhhh,0
2606,bullying,OTAK DAN HATI UDAH KETUTUP BANGET YA MBA? UDAH GABISA MIKIR LAGI YA MBA? HIH GEMES BGT GUEEEEEEE,otak hati sudah ketutup sekali ya mba sudah tidak bisa mikir ya mba hih gemes sangat gueeeeeee,0
2607,tidak bully,Seru seru komentarnya hehe,seru seru komentarnya hehe,1
2608,tidak bully,Gempi gemesin sumpah pengen meluk mama nya uwuwuwu,gempi gemesin sumpah pengen meluk mama nya uwuwuwu,1
2609,bullying,"Demi ank kya nya wktu nya kejar"" ya ma"" @gisel_la tapi sma uncle bsa nempel trus🙊 maaf kan aq ya allah gk bsa banget ngerem kli ini😭😭",anak kya nya waktu nya kejar ya ma gisel_la sma uncle bisa nempel terus maaf saya ya allah tidak bisa sekali ngerem kali,0
2610,bullying,Auto unfollow @gisel_la Gue. Udah emak emak. Tp kayak cabe cabean otaknye. mungkin krn dapat terong baru kali yakk.,auto unfollow gisel_la saya sudah emak emak tetapi mirip cabe cabean otaknye karena terong kali yakk,0
2611,tidak bully,Wah adat Dayak ya yang dipake 😄 So cuteee 😍😍,adat dayak ya dipakai so cuteee,1
2612,bullying,Dulu aku mikir perceraian ini kesalahn gading tapi ternyata ini real kesalahan gisel bisa diliat sudah kenyataannya,mikir perceraian kesalahn gading real kesalahan gisel diliat kenyataannya,0
2613,bullying,seperti tergilagila dgn si lelaki ituh selalu dibanggakan😂😂😂,tergilagila dengan si lelaki ituh dibanggakan,0
2614,bullying,autoo ngakakk 😂 Gilaa sih ini,autoo ngakakk gilaa sih,0
2615,tidak bully,Apa cuma ak yang ngerasa kalo Giselle gendutan skg?,aku merasa kalau giselle gendutan skg,1
2616,bullying,jadi mama yg baik & berkorban cm krn nasehat pacar doang??? #miris,mama yang berkorban cuma karena nasehat pacar saja miris,0
2617,bullying,Buat anak gk ada alasan apapun...jungkir balik jg di jabanin sel...ini cuma naik pswt pagi aja..pke di omongin...emang ke ganggu ya bobonya ama wijin...,anak tidak alasan apapun jungkir juga jabanin sel pswt pagi saja pakai omongin memang ganggu ya bobonya ama wijin,0
2618,bullying,Mama isel bucin ya :(,mama isel bucin ya,0
2619,bullying,"Gempi gak butuh biji wijen woi...sbg seorg ibu jg, aneh bgt bc caption bgitu..itu hal yg biasa bgt. Tambh lebih gak bermakna ada ucapan trima kasih segala ke org lain. Hadehhhhh",gempi tidak butuh biji wijen woi sebagai seorg juga aneh sangat baca caption begitu yang sangat tambh tidak bermakna ucapan terima kasih orang hadehhhhh,0
2620,tidak bully,Tetep cantikkkk padahal lack of sleep,tetap cantikkkk lack of sleep,1
2621,tidak bully,"Hal paling menyakitkan dari anak broken home dikenalin orang baru dari yg Deket sama ortu,,,apalagi nanti ortu punya keluarga baru dan anak baru rasanya aneh,,, semoga gempita ga ngerasain ya sayang😘😘😘",menyakitkan anak broken home dikenalin orang yang deket orangtua orangtua keluarga anak aneh semoga gempita tidak merasakan ya sayang,1
2622,tidak bully,Gempiiii😍😍 pasti seneng deh punya mama hebat kyk mama gisel❤️,gempiiii senang deh mama hebat seperti mama gisel,1
2623,bullying,Ini cowoknya gapunya kerjaan ya? Perasaan ngintil mulu heran,cowoknya tidak punya kerjaan ya perasaan ngintil terus heran,0
2624,tidak bully,Cantik bangeet gempi,cantik bangeet gempi,1
2625,bullying,"Emg kalo lg jatuh cinta mah kaya gtu, dimana aja , kapan aja, dengan siapa . pacarnyalah yg bakal disebut2 ...netizen nich kaya gx pernah pacaran...uhuk uhuk",memang kalau lagi jatuh cinta mah kaya begitu di mana saja saja pacarnyalah yang disebut2 netizen nich kaya gx pacaran uhuk uhuk,0
2626,bullying,Apaan sih lebay banget. Sebagai orang tua udah K E W A J I B A Nnya keles gitu buat anak..... Proud Mama tu yg bisa 24 JAM PENUH bisa buat anak suami dan keluarga. Kalaupun kerja atau berkarya dengan ijin suami dan tidak mengesampingkan anak suami.,sih lebay sekali orang tua sudah ke e w a j i b a nnya keles begitu anak proud mama itu yang 24 jam penuh anak suami keluarga kerja berkarya ijin suami mengesampingkan anak suami,0
2627,bullying,Biasanya kalo cerai emg gara2 pading selingkuh/deket sm perempuan lain gitu pasti macel trauma atau gmn ya males gitu buat fokus ke laki2 lain mending bahagiain diri ke gempi but ini baru satu bulan cerai macel udh ada gandengan😁jd dsni siapa yg puber ke dua macel atau pading? Ehehe,kalau cerai memang gara2 pading selingkuh deket sama perempuan begitu macel trauma bagaimana ya males begitu fokus laki2 mending bahagiain gempi but cerai macel sudah gandengan jadi di sini yang puber macel pading ehehe,0
2628,tidak bully,Idola gueh 😍,idola gueh,1
2629,bullying,Baru kebeli tuh nenen palsu nya kmrin kmrin masih blm nyampe dana nya ya😂😂😂 jadi cewe ko maksa maksain😂,kebeli tuh nenen palsu nya kemarin kemarin belum sampai dana nya ya cewek ko maksa maksain,0
2630,tidak bully,Aduh kak milen😢,aduh kak milen,1
2631,bullying,Gimana rasanya punya nenen? Suka sakit ga kalo datang bulan?,gimana nenen suka sakit tidak kalau,0
2632,tidak bully,Sedih . Kasian keluarga nya. Demi apa millen jadi kaya gini..,sedih kasihan keluarga nya millen kaya gini,1
2633,bullying,Conggggg bencoooongg,conggggg bencoooongg,0
2634,bullying,Baca postingan ini gue langsung cek ig dia kirain dah jd cowo gak taunya masih jd cewe jd yg dimaksud jd diri sendiri tuh apa 😂,baca postingan saya langsung cek ig kirain sudah jadi cowok tidak tahunya jadi cewek jadi yang jadi tuh,0
2635,bullying,ga gitu tolol,tidak begitu tolol,0
2636,bullying,"Kamu bukan influencer dan kamu bukan dirimu sendiri. Yg suka ngaku2 klo dia jd diri sndiri padahal gak sama sekali. Segeralah kembali ke fitrahmu, Boy.",influencer dirimu yang suka ngaku2 kalau jadi sendiri tidak segeralah fitrahmu boy,0
2637,bullying,Bukan jadi diri sendiri tapi kamu membohongi diri sendiri @millencyrus,membohongi millencyrus,0
2638,tidak bully,@millencyrus semangat ya... Gausah peduliin omongan orang yang gak tau apa2 tentang kamu ❤️🌈 #pride🌈 🏳️,millencyrus semangat ya tidak usah peduliin omongan orang tidak tahu apa2 pride,1
2639,tidak bully,"orang2 indonesia sangat close minded ya. coba deh kalian tuker posisi sebagai @millencyrus , emg pada awalnya dia yang membuat dirinya menjadi seperti sekarang? pasti aku yakin pada awalnya millen juga bingung dan bukan mau nya dia untuk menjadi seperti sekarang. tolong deh respect aja sama keputusan orang dalam menjalani hidupnya. dia mau bagaimanapun itu bukan hak kita untuk men-judge orang lain, tolong kalau berfikir itu open minded. kalian pun gatau rasanya seperti apa diginiin sampai hal yang terjadi sama millen terjadi sama kalian semua.",orang2 indonesia close minded ya coba deh tuker posisi millencyrus memang millen bingung nya tolong deh respect saja keputusan orang menjalani hidupnya hak men judge orang tolong berfikir open minded gatau diginiin millen,1
2640,tidak bully,"Ah sudahlah, suka2 lu aja, intinya gw merasa gagal jadi cewek kalau tengok lu",ah suka2 kamu saja intinya saya gagal cewek tengok kamu,1
2641,bullying,aduhhh gbloknya pure sekali,aduhhh gbloknya pure,0
2642,bullying,‘jadi diri sendiri’ mksdnya jadi sm dg apa yg ng rasa nyaman bukang lia dari ‘dia ganti gender dsb’ huft @mikhafelicia_,maksudnya sama dengan yang ng nyaman bukang lia ganti gender dan sebagainya huft mikhafelicia_,0
2643,tidak bully,BALIK LAGI JADI LAKI-LAKI ATUHH PLISS:(((( @millencyrus,laki laki atuhh pliss millencyrus,1
2644,tidak bully,sukses terusss kakak aku😘,sukses terusss kakak,1
2645,tidak bully,Dia bangga. Karna nama dia ada di media😂,bangga karena nama media,1
2646,tidak bully,"Ya udah, lu balik lagi jadi laki",ya sudah kamu laki,1
2647,bullying,Tapi aku masih nyaman dijalan syetan,nyaman dijalan syetan,0
2648,tidak bully,Semangat mas millen! Kami selalu berdoa untuk kamu yg lebih baik 😊,semangat mas millen berdoa yang,1
2649,tidak bully,Semoga cepat sadar,semoga cepat sadar,1
2650,bullying,Faktanya millen tak jadi diri sendiri .. jati diri cowok malah jadi cewek,faktanya millen jati cowok cewek,0
2651,bullying,Tapi kamu berdosa pedro ..,berdosa pedro,0
2652,tidak bully,"ka millen sabar dan tetap kuat yaa, ingat banyak yg mendukung kakak juga kok. smangat!!🔥",ka millen sabar kuat yaa yang mendukung kakak semangat,1
2653,bullying,membohongi diri sendiri itu melakukan sesuatu hanya utk di senangi org pdh diri dia sendiri ga nyaman. Dan itu namanya munafik,membohongi untuk senangi orang pdh tidak nyaman namanya munafik,0
2654,bullying,Kaya gini hal positif? Ini bukan jdi diri sendiri namanya ini menjadi org lain dan hal negatif mencontoh kan hal yg buruk buat generasi muda,kaya gini positif jadi namanya orang negatif mencontoh yang buruk generasi muda,0
2655,bullying,Ingat alam kubur🙏,alam kubur,0
2656,bullying,Menjadi diri sendiri itu make sarung bukan make dress .. !!!!!,pakai sarung pakai dress,0
2657,bullying,Menjadi diri sendiri? Tapi kalo kondangan atau kumpul sama keluarga Ashanti gaya nya jadi cowok lagi 😂,kalau kondangan kumpul keluarga ashanti gaya nya cowok,0
2658,bullying,Positif darimana anjinggggggggg. Hati ibu kamu udaa pasti ancur nohhhhh. Prihatin guehhhh sm generasi anak muda yg kaya begini,positif darimana anjinggggggggg hati udaa hancur nohhhhh prihatin guehhhh sama generasi anak muda yang kaya,0
2659,bullying,Bodoh,bodoh,0
2660,bullying,"Ngakak artikelnya , vangke yang bikin artikel nya !! Jadi diri sendiri apa coba ?? Hal positif dari mana ?? *MERUSAK*",terbahak-bahak artikelnya vangke bikin artikel nya coba positif merusak,0
2661,bullying,positif pala lo,positif pala kamu,0
2662,bullying,Jadi diri sendiri atuh jd lelaki sejati bkn jd kewanita2an .,atuh jadi lelaki sejati bukan jadi kewanita2an,0
2663,bullying,Nyebarin racun iya,nyebarin racun iya,0
2664,bullying,"kalo mau jd diri sendiri, brarti lo harus balik ke fitrah lo sbagai laki"" dong len @millencyrus",kalau jadi berarti kamu fitrah kamu sebagai laki len millencyrus,0
2665,bullying,apaan positif. km tu bikin rusak,positif kamu itu bikin rusak,0
2666,bullying,Sadar gk sih kalau km itu belum jadi diri sendri.. renungkan dan pikirkan!!! Kau fikir dengan merubah takdir kau susah menjadi dirimu sendiri tuhan tidak pernah salah mencuptakan manusi Millen... ingat bapakmu di alam kubur sedang mempertanggung jawabkan atas kelakuan mu,sadar tidak sih kamu sendri renungkan pikirkan kamu fikir merubah takdir kamu susah dirimu tuhan salah mencuptakan manusi millen bapakmu alam kubur mempertanggung jawabkan kelakuan mu,0
2667,bullying,kamu itu sedang tersesat sayang semoga kamu cepat sadar yaa💯☺,tersesat sayang semoga cepat sadar yaa,0
2668,bullying,wahh sesat,wahh sesat,0
2669,tidak bully,Setujuuuu sukses terus selebritis hiztts aqueee😘💕😘💕😘💕😘💕😁💕,setujuuuu sukses selebritis hiztts aqueee,1
2670,bullying,"Menjadi diri sendiri ya berarti elu harus nyadar bahwa eluuu berkontol mileeeeennnnnn... Heran gue... Jadi diri sendiri apanya...kamu bohongi diri sendiri kok!!! Hmmmm,",ya elu nyadar eluuu berkontol mileeeeennnnnn heran saya apanya bohongi hmmmm,0
2671,tidak bully,Ternyata masih banyak org indonesia yg gak paham arti dari “Menjadi diri sendiri” haduh oon nya natural sekali.,orang indonesia yang tidak paham arti haduh oon nya natural,1
2672,tidak bully,Semangat terus mas .....😘😘,semangat mas,1
2673,bullying,positif pala lo😰,positif pala kamu,0
2674,bullying,Insaf milen,insaf milen,0
2675,bullying,"Inspiring emang idup lu di jalan yg benar ? Sodara lu aja ngebully gmn orang,,",inspiring memang hidup kamu jalan yang saudara kamu saja ngebully bagaimana orang,0
2676,bullying,Goblok sih,goblok sih,0
2677,tidak bully,"Gw sih setuju ama milen, terlepas gimana dia berpenampilan setidaknya dia ngga munafik.. Ngejudge org lain ngga ada untungnya kuy..",saya sih setuju ama milen terlepas gimana berpenampilan tidak munafik ngejudge orang tidak untungnya kuy,1
2678,bullying,Banciii,banciii,0
2679,tidak bully,"100% yakin keluarga, tmn2 dan orang2 akan bangga sama kamu kalo km kembali menjalani kodratmu yg sebenarnya",100 keluarga tmn2 orang2 bangga kalau kamu menjalani kodratmu yang,1
2680,bullying,semacam idiot teriak idiot ya anda? Wow miris sekali. Semoga keturunan lu nanti ga ada yg melenceng ya.,idiot teriak idiot ya wow miris semoga keturunan kamu tidak yang melenceng ya,0
2681,tidak bully,"Maaf ya menjadi diri sendiri yang seperti ini disebut positif? Nah terus semua yg jalurnya sama seperti dia gimana ? Yang bahagia jd diri sendiri elu ! Kalau tuhan marah terus bencana, kita semua yg kena !",maaf ya positif yang jalurnya gimana bahagia jadi elu tuhan marah bencana yang kena,1
2682,bullying,"Generasi rusak begini dibilang positif. Medianya beneran dri Indonesia? Kok yg ngerusak moral di dukung sih?? @millencyrus , sakit lu ya",generasi rusak dibilang positif medianya benar dari indonesia yang ngerusak moral dukung sih millencyrus sakit kamu ya,0
2683,bullying,Nyebarin hal positif apa lo TAI? Yang ada nyemar penyakit jing! @millencyrus,nyebarin positif kamu tai nyemar penyakit jing millencyrus,0
2684,bullying,Dia laki tp ada tetenya?ko aneh sih aku gangerti deh wkwk @millencyrus,laki tetapi tetenya ko aneh sih gangerti deh wkwk millencyrus,0
2685,tidak bully,Harusnya dia jd suami 🤣 kok malah gini,jadi suami gini,1
2686,bullying,"Cantik, bertetek pulak. sayang berjakun pulak masnya🤭",cantik bertetek pulak sayang berjakun pulak masnya,0
2687,tidak bully,Makin hari kok makin mirip ama lucinta luna🙊,ama lucinta luna,1
2688,bullying,"Kalo mau ke toilet umum, masuknya ke cewe atau ke cowo?🤔",kalau toilet masuknya cewek cowok,0
