,Label,String,clean_text,encoded_label
1185,tidak bully,Proud of you Indonesia. God bless Indonesia,proud of you indonesia god bless indonesia,1
1186,tidak bully,Amazing bngt Miss National Costume. Kereenn!! Bangga ama budaya indonesia ????,amazing sangat miss national costume kereenn bangga ama budaya indonesia,1
1187,tidak bully,Ikut bangga pastinya ??,bangga pastinya,1
1188,tidak bully,PROUD OF YOU KAK DEA. Sangat patut dibanggakan??,proud of you kak dea patut dibanggakan,1
1189,tidak bully,Suka bgt sm pidatox dy cara pembawaanx bgtu elegan n brwibawah pntas mmg dy mdptkan.salut,suka sangat sama pidatox dia pembawaanx begitu elegan n brwibawah pntas memang dia mdptkan salut,1
1190,tidak bully,aku percaya kak niki orangnya jujur semangat kak niki???? hebat,percaya kak niki orangnya jujur semangat kak niki hebat,1
1191,tidak bully," <USERNAME>.m sama Mba! Gua jg ga bisa benci Nikmir. Salut malah ama dia ga muna! Artis lain maaf image aja di dpan, sok baik, sok teraniaya n jual air mata. Nikita ini real.. sygnya msyarakat kita cendrung yg dilihat apa yg ada di superfisial",username m mba saya juga tidak benci nikmir salut ama tidak muna artis maaf image saja depan sok sok teraniaya n jual air mata nikita real sygnya msyarakat cendrung yang yang superfisial,1
1192,tidak bully,cantik alami tanpa perlu bedak tebel dan gaya bak tante2,cantik alami bedak tebel gaya bak tante2,1
1193,tidak bully,Cantik dan gagah mudahan lancar dampe hari h,cantik gagah mudahan lancar dampe h,1
1194,tidak bully,"Cantik yang ini dong,penampilannya dewasa yang sesuai. Mukanya cantik Indonesia,classy. Ayu ayu gimana gitu.",cantik penampilannya dewasa sesuai mukanya cantik indonesia classy ayu ayu gimana begitu,1
1195,tidak bully,"Lcb cantikk sangat??, lcb beruntung dapet duren dan duren pun beuntung dpt neng lcb. Sakina mawaddah warahmah Amin",lcb cantikk lcb beruntung dapat duren duren beuntung dapat neng lcb sakina mawaddah warahmah amin,1
1196,tidak bully,"dia ganteng tidak hanya saat berseragam, tapi ganteng saat menjadi panutan keluarganya.. semoga anak saya memiliki fisik yang elok macam mahluk Allah ni",ganteng berseragam ganteng panutan keluarganya semoga anak memiliki fisik elok mahluk allah ni,1
1197,tidak bully,"Beruntung banget deh mba  <USERNAME> dapet mas  <USERNAME>. Ganteng,baik,sholeh,sayang keluarga.ini suami idaman banget.semoga selalu menjadi keluarga yang SAMAWA",beruntung sekali deh mba username dapat mas username ganteng sholeh sayang keluarga suami idaman sekali semoga keluarga samawa,1
1198,tidak bully,Smoga mas Agus menjadi pemimpin di masa akan datang.salah satu pemimpin yg sukses adalah dia sukses dlm memimpin dlm rumah tangga,semoga mas agus pemimpin salah pemimpin yang sukses sukses dalam memimpin dalam rumah tangga,1
1199,tidak bully,"Dear...Bpk  <USERNAME> cra berpakain bpk sangat lah mencerminkan kepribadian bpk yg sngt lembut tpi tetap gagah semoga bpk  <USERNAME>&kel selalu dlm lindungan allah swt, salam hormat dri saya yg selalu mengagumi bpk :-)",dear bapak username cara berpakain bapak mencerminkan kepribadian bapak yang sangat lembut tetapi gagah semoga bapak username kelurahan dalam lindungan allah swt salam hormat dari yang mengagumi bapak,1
1200,tidak bully,"Sukses terus kak ayu dan semoga selalu senantiasa dalam naungan Allah SWT, dan sehat selalu amin...",sukses kak ayu semoga senantiasa naungan allah swt sehat amin,1
1201,tidak bully,"Smg selalu di berikan kesehatan dan panjang umur yah nek ,muda banget cantik dan MashaAllahhh",semoga kesehatan umur yah nek muda sekali cantik mashaallahhh,1
1202,tidak bully,Terimakasih Ibu  <USERNAME> serta seluruh keluarga telah memilih Plataran Darmawangsa sebagai tempat acara keluarga Besar. Saya selaku bagian staff di Plataran darmawangsa sangat terkesan dan sangat menunggu kedatangan Ibu dan keluarga di lain waktu. Sehat selalu Ibu dan keluarga. Amin amin ya rabbi,terima kasih username keluarga memilih plataran darmawangsa acara keluarga staff plataran darmawangsa terkesan menunggu kedatangan keluarga sehat keluarga amin amin ya rabbi,1
1203,tidak bully,"Salam Dirgantara! Terima kasih telah mendukung dan menyebarkan awareness terkait program pesawat R80. Semoga momen emas ini menjadi titik awal kebangkitan industri pesawat terbang Indonesia agar kembali berjaya. Bersama Eyang Habibie, yuk kita satukan langkah terbangkan pesawat R80. Caranya? Langsung klik link di bio kami yaaa ????",salam dirgantara terima kasih mendukung menyebarkan awareness terkait program pesawat r80 semoga momen emas titik kebangkitan industri pesawat terbang indonesia berjaya eyang habibie yuk satukan langkah terbangkan pesawat r80 langsung klik link bio yaaa,1
1204,tidak bully,"Semangat ya eyang habibie, sehat selalu, selalu dlm lindungan Allah, ambisinya selalu kuat dlm melakukan segala hal. Kereeeennnnn. Semoga bnyk penurus2 bangsa sprti eyang Habibie ????????????????????????",semangat ya eyang habibie sehat dalam lindungan allah ambisinya kuat dalam kereeeennnnn semoga banyak penurus2 bangsa seperti eyang habibie,1
1205,tidak bully,"Memiliki Cucu2 merupakan kebahagian yg tak ternilai, cucu sbg generasi penerus bangsa...",memiliki cucu2 kebahagian yang ternilai cucu sebagai generasi penerus bangsa,1
1206,tidak bully,Wahhh Kerenn..... dan saat ini tempatnya semakin bagus Ibu. Kapan kapan Bernostalgia di sana lagi bersmaa keluarga ??????,wahhh kerenn tempatnya bagus bernostalgia bersmaa keluarga,1
1207,tidak bully,Cantik dan ganteng-ganteng. Sehat selalu untuk mereka dan Bu Ani Sekeluarga ????,cantik ganteng ganteng sehat bu ani sekeluarga,1
1208,tidak bully,Barakallah dengan cucu2 yg cantik dan ganteng ... semoga menjadi anak yg sholeh dan sholeha ... menjadi kebanggaan kelg...????,barakallah cucu2 yang cantik ganteng semoga anak yang sholeh sholeha kebanggaan kelg,1
1209,tidak bully,Bu  <USERNAME>...cucu bikin hati kita gembira...ngangeni...kadang kangen sama keceriaan mereka...salam kangen buat cucu2 tercinta,bu username cucu bikin hati gembira ngangeni kadang kangen keceriaan salam kangen cucu2 tercinta,1
1210,tidak bully,"Yang kecil lucu, yang tengah ganteng parah, yang gede pinternya ga ketulungan, salam hormat saya bu, pak",lucu ganteng parah gede pinternya tidak ketulungan salam hormat bu,1
1211,tidak bully,Terima kasih pak SBY & ibu Ani yg selalu menemani beliau..& sudah memberikan Kontribusinya yg sangat Luar biasa kepada Indonesia selama 10 tahun memimpin..semoga selalu bahagia & sehat selalu..amin,terima kasih sby ani yang menemani beliau kontribusinya yang indonesia 10 memimpin semoga bahagia sehat amin,1
1212,tidak bully,Setiap caption yang di buat ibu..dan setiap kali saya membaca captionnya secara tidak langsung saya belajar bahasa Inggris ... Terima kasih ibu... Secara personal saya tdk mengenal ibu Anie tp saya yakin betapa bangganya Anak Cucumu bisa kamu didik ibu menjadi generasi bangsa yang mandiri dan unggul ... Sehat terus ibu .. Semoga Cinta Kasih dalam Keluarga selalu engkau tebarkan untuk mereka ...,caption kali membaca captionnya langsung belajar bahasa inggris terima kasih personal tidak mengenal anie tetapi betapa bangganya anak cucumu didik generasi bangsa mandiri unggul sehat semoga cinta kasih keluarga engkau tebarkan,1
1213,tidak bully,"Assalamualaikum ibu yang terhormat. salam dari kami sekeluarga di banda Aceh. kami semua sangat membanggakan keluarga ibu yang sangat membahagiakan kami bila melihat nya. sikap etika perilaku keluarga ibu sungguh sangat bijaksana apalagi mas agus, ibu.. suami saya terlebih lagi sangat yakin pada saat bapak mencalonkan diri jadi presiden dulu beliau sangat bangga pada bapak salam hangat dan perkenalan dari keluarga kami ya bu (Darmanto Rapi photo studio)",assalamualaikum terhormat salam sekeluarga banda aceh membanggakan keluarga membahagiakan nya sikap etika perilaku keluarga sungguh bijaksana mas agus suami mencalonkan presiden beliau bangga salam hangat perkenalan keluarga ya bu darmanto rapi photo studio,1
1214,tidak bully,"senang liat ibu n bpk sby menikmati hari tua brsama cucu tercinta ,, sehat trs ya memo n pepo ,,, Allah SWT melindungi memo n pepo n kel #kisss",senang liat n bapak sby menikmati tua brsama cucu tercinta sehat terus ya memo n pepo allah swt melindungi memo n pepo n kelurahan kisss,1
1215,tidak bully,Semangat mebangun indonesia yg lebih maju pak jokowi ????,semangat mebangun indonesia yang maju jokowi,1
1216,tidak bully,"Artis berkualitas, wajahnya itulohhh berkualitas bgt hihi.. Cantik bangetsss.. Top deh.. Ga pake drama dan gimick idupnya hihi.. Tajir tp. Sederhana",artis berkualitas wajahnya itulohhh berkualitas sangat hihi cantik bangetsss top deh tidak pakai drama gimick idupnya hihi tajir tetapi sederhana,1
1217,tidak bully,Mba via sptnya siyok melihat kejamnya dunia per artis an... mudah2an tetep sabar tetep berkarya dg baik... ????,mba via sptnya siyok kejamnya dunia artis an mudah2an tetap sabar tetap berkarya dengan,1
1218,tidak bully,"Selalu suka sama via,org nya jujur apa adanya kaga gimmick2an hidupnya..hitam ya hitam,putih ya putih..kl ngomong blak2an,kl ngga suka dy ngomong jd ga pura2(gw banget sih),apa adanya ga munafik..sprti ajaran ortu gw..jangan suka memberi senyum kepalsuan????ga kaya artis yg onoh noh yg mulutnya lebar kya gorong2,tukang ngibul,munfik bgt kl ditanya wartawan jg jawabnya,perilaku ama omongan ga balance????",suka via orang nya jujur kaga gimmick2an hidupnya hitam ya hitam putih ya putih kalau bicara blak2an kalau tidak suka dia bicara jadi tidak pura2 saya sekali sih tidak munafik seperti ajaran orangtua saya suka senyum kepalsuan tidak kaya artis yang onoh noh yang mulutnya lebar kya gorong2 tukang ngibul munfik sangat kalau wartawan juga perilaku ama omongan tidak balance,1
1219,tidak bully,"Go a head Via...... Cuekin ajalah, udah biasa itu dalam pergaulan dunia kerja dan masyarakat biasa, apalagi pergaulan ertong. Pastilah ada yg gatel bin sirik klo liat orang sukses, anggep aja kuman gak usah dibikin status, malah kesenengan mereka ada bahan buat ngetawain. Betul nggak?? ??????",go a head via cuekin saja sudah pergaulan dunia kerja masyarakat pergaulan ertong yang gatal bin sirik kalau liat orang sukses anggep saja kuman tidak dibikin status kesenengan bahan ngetawain tidak,1
1220,tidak bully,Gagah kali abang borisq ini.. Klo gk bc nmx bner2 gk ngeh klo it bang boris...??,gagah kali abang borisq kalau tidak baca nmx bner2 tidak ngeh kalau itu bang boris,1
1221,tidak bully,Weewww bangga kali ak liatnya bang  <USERNAME> pake baju adat karo.... Syip,weewww bangga kali aku liatnya bang username pakai baju adat karo syip,1
1222,tidak bully,Bagus banget baju dan pengantinya happy weding,bagus sekali baju pengantinya happy weding,1
1223,tidak bully,MasyaAllah . bagus banget ..,masyaallah bagus sekali,1
1224,tidak bully,Gileee suaraaanyaa.. kereen parah.. sukak,gileee suaraaanyaa kereen parah sukak,1
1225,tidak bully,Lebih keren dr penyanyi aslinya,keren dari penyanyi aslinya,1
1226,tidak bully,Kereeeeeeeeeeeeeeennn sampe merinding brrrrr,kereeeeeeeeeeeeeeennn sampai merinding brrrrr,1
1227,tidak bully,Yatuhan suaranyaaaaaaa bagus bangetttttttt,yatuhan suaranyaaaaaaa bagus bangetttttttt,1
1228,tidak bully,"Keren suaranya super merdu. Coba ikut audisi nyanyi, pasti bakatnya bs tersalurkan",keren suaranya super merdu coba audisi nyanyi bakatnya bisa tersalurkan,1
1229,tidak bully,Bagus drpd beberapa artis yg modal tampang doang pdhl suara juga jelek. Mendingan mas ini yg nyanyi. Emg dasar nasib org yak gk ada yg tau. Semoga masnya bisa sukses,bagus daripada artis yang modal tampang saja padahal suara jelek lebih baik mas yang nyanyi memang dasar nasib orang yak tidak yang tahu semoga masnya sukses,1
1230,tidak bully,"Dgrin ini sampe bulu kuduk naik saking bgusnya, masyaallah apik bgt suaranya",dgrin sampai bulu kuduk saking bgusnya masyaallah apik sangat suaranya,1
1231,tidak bully,Subhanallah tergetar hati dengar suara nya,subhanallah tergetar hati dengar suara nya,1
1232,tidak bully,Masa allah suaranya bagus banget cantik lagi orangnya idaman semua cowo,allah suaranya bagus sekali cantik orangnya idaman cowok,1
1233,tidak bully,"Bagusss suaranya, penampilannya juga sesuai anak sekolahan, natural dan sesuai dengan usia nya",bagusss suaranya penampilannya sesuai anak sekolahan natural sesuai usia nya,1
1234,tidak bully,Kerennnn suaranya bagus,kerennnn suaranya bagus,1
1235,tidak bully,"Cantik, polos, apa adanya tapi keliatan berbakat. Semoga kalau udah tenar gek jadi selebgram, kalian ga kaya2 si mba Novilda ya dek yg kehilangan arah. Tetaplah begini,jangan cepat tumbuh dewasa dan terus asahlah bakat kalian, Allah bless you both.",cantik polos kelihatan berbakat semoga sudah tenar gek selebgram tidak kaya2 si mba novilda ya dek yang kehilangan arah tetaplah cepat tumbuh dewasa asahlah bakat allah bless you both,1
1236,tidak bully,"Bagus iniii, ga kaya yg pingin terkenal, rambut di alus2in dlu. Muka di makeup dl. Biar dikamera keren hahaha. Kl mereka bnr bnr keliatan lg lelahnya abis pulang sekolah ????",bagus iniii tidak kaya yang ingin terkenal rambut alus2in dulu muka makeup dulu biar dikamera keren hahaha kalau benar benar kelihatan lagi lelahnya habis pulang sekolah,1
1237,tidak bully,Di ulang berkali kali sampet gak percaya klo ini suara aslinya. Bagus bgt ??,ulang berkali kali sampet tidak percaya kalau suara aslinya bagus sangat,1
1238,tidak bully,Alhamdulillah masih ada kidz zaman niw yg berkarya sewajar seumurannya bukan yg sok gede,alhamdulillah kidz zaman niw yang berkarya sewajar seumurannya yang sok gede,1
1239,tidak bully,aduhh kerennnn suaranya enak . nge jazz2 gimanaa gtu . muka mah belakangan aja . ntr klo udh tenar juga muka mengikuti hahahahahaha . skill dlu nomer 1 . ini batu abege jaman now ????????,aduhh kerennnn suaranya enak nge jazz2 gimanaa begitu muka mah saja nanti kalau sudah tenar muka mengikuti hahahahahaha skill dulu nomor 1 batu abege jaman now,1
1240,tidak bully,Kereeen nih...enak bgt didengernya...gak bosen puter ulang2...daripada yg lipsing2 gajelas joget2 gtu...,kereeen nih enak sangat didengernya tidak bosan putar ulang2 yang lipsing2 tidak jelas joget2 begitu,1
1241,tidak bully,waduuhhh...Kereeen bangeeet dedek2 emeesh,waduuhhh kereeen bangeeet dedek2 emeesh,1
1242,tidak bully,Klo aku sih yes bingits...coba ya seandaix anak2 buat video sprt gini atau video kreativ lainnya kan bagus dripda buat video mesum..atau ngelem dll yg berbau negativ bikin dosa dan maluin ortu dan diri sendiri,kalau sih yes bingits coba ya seandaix anak2 video seperti gini video kreativ bagus dripda video mesum ngelem dan lain lain yang berbau negativ bikin dosa maluin orangtua,1
1243,tidak bully,Bagussss + dandannya natural ga banyak permak kayak anak jaman now lainnya ????????????,bagussss dandannya natural tidak permak mirip anak jaman now,1
1244,tidak bully,Kereeeeennnn padahal nyanyinya santai banget ????????????,kereeeeennnn nyanyinya santai sekali,1
1245,tidak bully,Polossss...keren....ga neko2 kayaknya...jossss,polossss keren tidak neko2 kayaknya jossss,1
1246,tidak bully,Yesssssss !!!!! Bagus bgt !!! ?????? Kids jaman now yg begini yg diksh jempolllll ????????,yesssssss bagus sangat kids jaman now yang yang diksh jempolllll,1
1247,tidak bully,Wajah2 anak skul bgt yaakk mase alami bgt suka liatnya ???? lagu ma suara keren palg yg pake bando suaranya mantap ??????,wajah2 anak skul sangat yaakk mase alami sangat suka liatnya lagu ma suara keren palg yang pakai bando suaranya mantap,1
1248,tidak bully,Keren suaranya dasarnya cantik tinggal di poles dikit bersinar??????,keren suaranya dasarnya cantik tinggal poles sedikit bersinar,1
1249,tidak bully,"Pembagian suaranya pas bnget,pecah suaranya jg cakep",pembagian suaranya pas sangat pecah suaranya juga cakap,1
1250,tidak bully,keren bgt suaranya.tinggal dipermak aja biar tmbh cantik.viralkann....,keren sangat suaranya tinggal dipermak saja biar tambah cantik viralkann,1
1251,tidak bully,Kereeeennnnnn... suaranyaaahh okkeehh ketjeeehh badaaiik ughllaaaallaa..,kereeeennnnnn suaranyaaahh okkeehh ketjeeehh badaaiik ughllaaaallaa,1
1252,tidak bully,"Yes yes yes..kirain lypsinc habisnya mirip sih suaranya,eh pas dua2nya nyanyi bareng baru ngeh asli..kereennn",yes yes yes kirain lypsinc habisnya sih suaranya eh pas dua2nya nyanyi bareng ngeh asli kereennn,1
1253,tidak bully,Keren yg penting punya bakat dulu ntar jg klo udah jd artis banyak duit mukanya bisa cemerlang,keren yang bakat nanti juga kalau sudah jadi artis duit mukanya cemerlang,1
1254,tidak bully,Keren min orang2 yg berbakat kaya gini yg harus di up ke publik????????,keren min orang2 yang berbakat kaya gini yang up publik,1
1255,tidak bully,Kereeen bgt suaranya. Nah kyk gini dong kids jaman now...??,kereeen sangat suaranya seperti gini kids jaman now,1
1256,tidak bully,mrinding... bagus poll... d jaga ya dek kepolosannya... ???? jng smpek kyk si aw2 dkk.. ??????,mrinding bagus poll di jaga ya dek kepolosannya jangan smpek seperti si aw2 dkk,1
1257,tidak bully,"Kereenn sumpaah,, kebangetan bagusnya..??",kereenn sumpaah kebangetan bagusnya,1
1258,tidak bully,Ya ampun lakikny ganteng. Rini nya juga cantik. Mungil pula skrg.,ya ampun lakikny ganteng rini nya cantik mungil sekarang,1
1259,tidak bully,"Suaminya swett... keliatannya syg bgt ma istrinya, ganteng lagi... Haaaaaaa ?? so swett lah... Smg langgeng slluÖ",suaminya swett keliatannya sayang sangat ma istrinya ganteng haaaaaaa so swett semoga langgeng slluö,1
1260,tidak bully,"Wah Mbak Rini hamil ya ?? Selamat ya mbak semoga kandungannya sehat"" aja & juga mbak rininya , makin bahagia di hamil yang pertama , dan semoga lancar di proses persalinannya nanti ????",mbak rini hamil ya selamat ya mbak semoga kandungannya sehat saja mbak rininya bahagia hamil semoga lancar proses persalinannya,1
1261,tidak bully,"Kasian anaknya,, jgn sampek anaknya rusak jugak kek emaknya yaa",kasihan anaknya jangan sampek anaknya rusak jugak kek emaknya yaa,1
1262,tidak bully,Kalo pasangan cantik + ganteng suka deh liatnya?,kalau pasangan cantik ganteng suka deh liatnya,1
1263,tidak bully,"Wah akhirnya hamil lagi juga. Selamat ya mbak Sandra semoga kehamilannya makin sehat"" saja , makin fit dan semoga lancar di prosesi persalinannya nanti. Wah udah jadi calon ibu nih",hamil selamat ya mbak sandra semoga kehamilannya sehat fit semoga lancar prosesi persalinannya sudah calon nih,1
1264,tidak bully,ikutan happy....sukakkk bgt sm nih couple...salah satu pasangan sempurna menurut gw,ikutan happy sukakkk sangat sama nih couple salah pasangan sempurna saya,1
1265,tidak bully,"Pernah lihat di infotainment sebelum nikah, wkt ditanya persiapannya jelang pernikahan, sandra dewi bilang klo dia sama calon suaminya pengen banget cepat punya anak nanti hbs menikah, krn mereka suka anak kecil, bahkan mereka sdh prepare program2 yg akan mereka lakukan klo dlm wkt dekat blm dikasih anak, but finally...congrats...semoga lancar dan sehat trs sampe lahiran ??????",lihat infotainment nikah waktu persiapannya jelang pernikahan sandra dewi bilang kalau calon suaminya pengen sekali cepat anak habis menikah karena suka anak sudah prepare program2 yang lakukan kalau dalam waktu belum dikasih anak but finally congrats semoga lancar sehat terus sampai lahiran,1
1266,tidak bully,Keluarga ter-humble ter-sempurna ter-sederhana dan engga pernah sok terlihat kaya dan ga pnah manja pake pesawat jet pribadi kayak yg lain lain ??????????,keluarga ter humble ter sempurna ter sederhana tidak sok kaya tidak pnah manja pakai pesawat jet pribadi mirip yang,1
1267,tidak bully,"Bunda maia cantik semoga slalu sukses, sehat trs ya cantik wajahnya secantik hatinya",bunda maia cantik semoga selalu sukses sehat terus ya cantik wajahnya secantik hatinya,1
1268,tidak bully,"Artis yg gue kaguminn.. Nikah muda, ga neko2, syg keluarga syg suami,, mengutamakan anak2.. Ga puyeng ama dunia hiburan dan ke artisann.. Padahal tajirrr mampuss.. Plus ga alayy dan ga aneh2.. Salutt ama niaa.. Smiga slalu samawa.. Yaa nia and famzz???????????????????????????????",artis yang saya kaguminn nikah muda tidak neko2 sayang keluarga sayang suami mengutamakan anak2 tidak puyeng ama dunia hiburan artisann tajirrr mampuss plus tidak alayy tidak aneh2 salutt ama niaa smiga selalu samawa yaa nia and famzz,1
1269,tidak bully," <USERNAME> iya aku sih jujur bukan fans Nia, biasa aja sama dia, pas dia tenar banget sama sinteronnya juga aku biasa aja. Tapi makin ke sini kalau soal urusan keluarga, aku salut ama dia. Dia kan masih muda ya itungannya, sama aku cuma beda 2-3 t",username iya sih jujur fans nia saja pas tenar sekali sinteronnya saja urusan keluarga salut ama muda ya itungannya beda 2 3 t,1
1270,tidak bully,Smnjk hbs nikah auranya keluarr bgt. Suaminya jg kliatan syg dan nia nya kliatan baik gt tulusss.. sukak deh liatnya.,smnjk habis nikah auranya keluarr sangat suaminya juga kliatan sayang nia nya kliatan begitu tulusss sukak deh liatnya,1
1271,tidak bully,Mngkin s mba nya marah2 krna ad kata2 yg ga enk dr yg komen..wajar lah kl dia marah..toh it kan cuma foto biasa aj.. Ko jadi malah mba nya yg d bully..sampe bawa2 fisik sgala.. Kan ga bgus.. Pinter2 lah kita mnyikapi medsos.. ????,mungkin s mba nya marah2 karena ada kata2 yang tidak enak dari yang komen wajar kalau marah itu foto saja ko mba nya yang di bully sampai bawa2 fisik segala tidak bagus pinter2 mnyikapi medsos,1
1272,tidak bully,Cantik banget yak.. Punya anak cewe begini puyeng kali yak jagain nya ??????,cantik sekali yak anak cewek puyeng kali yak jagain nya,1
1273,tidak bully," <USERNAME> iya betul mba. Ariel gak ganteng. Tapi ariel punya kharisma yg menarik. Udah tua pun skrang agak keriput wajahnya ttp aja kharisma nya sebagai lelaki keliatan lebih terpancar. Buktinya mama, dan tante saya makin tergila2 sama ariel dan sa",username iya mba ariel tidak ganteng ariel kharisma yang menarik sudah tua sekarang keriput wajahnya tetap saja kharisma nya lelaki kelihatan terpancar buktinya mama tante tergila2 ariel sa,1
1274,tidak bully,"Jadi manusia Saling menghargailah, kalo tulisan yg ditulis itu tidak berguna bahkan menyakiti hati orang lain. Ya sebaiknya tidak usah tulis. Pergunakan sosmed dengan smart ya guys!!",manusia menghargailah kalau tulisan yang ditulis berguna menyakiti hati orang ya tulis pergunakan sosmed smart ya guys,1
1275,tidak bully,entah kenapa kalo liat  <USERNAME> bergaya apapun ttp kliatan bagus... suka sama lgu nya.. sukses trus kak,kalau liat username bergaya apapun tetap kliatan bagus suka lgu nya sukses terus kak,1
1276,tidak bully,banyak bangat emasnya.jadi salpok diemasnya.tp sumpah lagunya dan music nya keren bngat.apalagi konsep mv nya ia ambil handel.kan keren menurut saya.kalo denada taro kutang diluar itu krn masih minim perestasi.tp kalo agnes itu hal wajar.prestasi dan dunia fashion kalo artis indonesia ia selalu unggul.krn ia berani meski gak cocok ia pake,bangat emasnya salpok diemasnya tetapi sumpah lagunya music nya keren bngat konsep mv nya ambil handel keren kalau denada taro kutang diluar karena minim perestasi tetapi kalau agnes wajar prestasi dunia fashion kalau artis indonesia unggul karena berani tidak cocok pakai,1
1277,tidak bully,"Coba deh yang pada kritik2 itu bikin karya sendiri, siapa tau lebih bagus dari yang mereka kritik",coba deh kritik2 bikin karya tahu bagus kritik,1
1278,tidak bully,"Pada protes kenapa sih??yang protes itu coba usaha deh..Jangan kira usaha dia pendek ya!!.Butuh waktu lama dia agar bisa go international.Jangan cuma protes,klau pengen yang kalian inginkan ya kaliam sendiri dengan cara sendiri agar kalian bisa go international",protes sih protes coba usaha deh usaha pendek ya butuh go international protes kalau pengen ya kaliam go international,1
1279,tidak bully,"Keren, ga suka ma agnes, tp suka ma lagu ini, n jd suka jg ma y nyanyi, santai lagunya tp asyik",keren tidak suka ma agnes tetapi suka ma lagu n jadi suka juga ma y nyanyi santai lagunya tetapi asyik,1
1280,tidak bully,"Bandingin lagu Go Internasional yang paling ngena di gue ini seru enak didenger....... Tapi tumben agnes gak memberikan bumbu Indonesianya kaya ada Batik"" gtu atau apa..",bandingin lagu go internasional ngena saya seru enak didengar tidak biasa agnes tidak bumbu indonesianya kaya batik begitu,1
1281,tidak bully,"Nah ini baru keren, daripada mba mba superman wkwkwk",keren mba mba superman wkwkwk,1
1282,tidak bully,"Sumpah gua suka bgt sama lagu dia yg ini, asik bgt di dengernyaa",sumpah saya suka sangat lagu yang asyik sangat dengernyaa,1
1283,tidak bully,Enak banget mak lagu2 dialbumnya paling suka yg inih sm beautiful mistake,enak sekali mak lagu2 dialbumnya suka yang inih sama beautiful mistake,1
1284,tidak bully,Mantap .gw suka bngt ama agnes.karena dy artis yg bertalenta .dan ke kayaan dy ga pernah dipamer ky artis ygblain.gw suka dy ga pernah pamer.keren bngt,mantap saya suka sangat ama agnes dia artis yang bertalenta kayaan dia tidak dipamer ky artis ygblain saya suka dia tidak pamer keren sangat,1
1285,tidak bully,enakk musik nyaa . apa lagii lhatt ka agnes nyaa dance kaya nyaa nyamaann dan enakk bgt tuh kayaa nyaa,enakk musik nyaa lagii lhatt ka agnes nyaa dance kaya nyaa nyamaann enakk sangat tuh kayaa nyaa,1
1286,tidak bully,"Asik bgts dancenya,apa lg lagunya mancappppp",asyik bgts dancenya lagi lagunya mancappppp,1
1287,tidak bully,Ganteng banget meski aura... Kenceng banget & diragukan.semoga langgeng mami..,ganteng sekali aura kencang sekali diragukan semoga langgeng mami,1
1288,tidak bully,"Mami depe cantik banget. Awet muda, ngga kalah sm penyanyi pendatang baru. Semoga samawa...  <USERNAME>",mami depe cantik sekali awet muda tidak kalah sama penyanyi pendatang semoga samawa username,1
1289,tidak bully,Ganteng yesss. Mami cuco deh sama babang. Semoga langgeng ya unchhh lope mami,ganteng yesss mami cuco deh babang semoga langgeng ya unchhh lope mami,1
1290,tidak bully,Mbak dewi jadi lebih sabar keliahatannya... Keren semoga semakin langgeng,mbak dewi sabar keliahatannya keren semoga langgeng,1
1291,tidak bully,Soal pasangan hidup ijk salut sih sama mami depe.. ga matre n neko2.. yg penting single n cocok doi mau diajak merit.. ga kyk tetangga sblh saking matrenya suami org di embat jg..,pasangan hidup ijk salut sih mami depe tidak matre n neko2 yang single n cocok doi diajak merit tidak seperti tetangga sebelah saking matrenya suami orang embat juga,1
1292,tidak bully,mau duda mau singgel itu ngak masalah yg penting laki jaman sekarang setia menemani dunia akhirat amin good luck dewi persil sehat slalu dlm berkarya,duda singgel tidak yang laki jaman setia menemani dunia akhirat amin good luck dewi persil sehat selalu dalam berkarya,1
1293,tidak bully,Muantepp ganteng...selamat menempuh hidup baru mg langgeng rumah tanggax bhagia n selladem ayem...??????,muantepp ganteng selamat menempuh hidup mg langgeng rumah tanggax bhagia n selladem ayem,1
1294,tidak bully,"Mb depe langgeng yo karo masny.mb ibuku ngefans bgt sm mb depe dri mb sm mas saiful dlu smpe2 blng jdi pembntuny gapapala ktny,pgn bgt ktmu mb depe ibuku kami dijambi mb",mb depe langgeng yo karo masny mb ibuku ngefans sangat sama mb depe dari mb sama mas saiful dulu smpe2 bilang jadi pembntuny gapapala katanya ingin sangat ketemu mb depe ibuku dijambi mb,1
1295,tidak bully,Jangan di dengar kata 2 yg menyakitkan hati lebih baik tenang jalanin aja dengan pilihan andah sendiri bahagia itu biasanya ada di kata hatimu maju trus dan sukses bersama pasangan mu,dengar 2 yang menyakitkan hati tenang jalanin saja pilihan andah bahagia hatimu maju terus sukses pasangan mu,1
1296,tidak bully,"Cakep,ganteng pacarnya dewi persik,udah ini aja jgn ganti lg yaa dewi",cakap ganteng pacarnya dewi persik sudah saja jangan ganti lagi yaa dewi,1
1297,tidak bully,"Beruntungnya Bella.. Orang2 jadi fokus ama komen lakinya. Coba kalo ngga, pasti model bajunya yang diceramahin ama netizen ??",beruntungnya bella orang2 fokus ama komen lakinya coba kalau tidak model bajunya diceramahin ama netizen,1
